18:00:00; Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 2, voltage = 4189
18:00:32; Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4135
18:18:36; Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4069
18:22:06; Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4063
18:26:05; Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4053
18:28:06; Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4050
18:30:05; Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4043
18:33:35; Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4037
18:34:35; Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4030
18:38:05; Battery: level = 92, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4020
18:39:05; Battery: level = 91, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4015
18:42:05; Battery: level = 90, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4010
18:43:34; Battery: level = 89, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4005
18:47:34; Battery: level = 88, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3994
18:51:04; Battery: level = 87, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3994
18:51:34; Battery: level = 86, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3987
18:53:34; Battery: level = 85, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3980
18:56:34; Battery: level = 84, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3972
18:59:04; Battery: level = 83, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3965
19:00:33; Battery: level = 82, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3960
19:04:33; Battery: level = 81, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3949
19:05:03; Battery: level = 80, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3946
19:09:03; Battery: level = 79, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3936
19:13:03; Battery: level = 78, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3927
19:13:33; Battery: level = 77, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3926
19:17:32; Battery: level = 76, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3917
19:18:02; Battery: level = 75, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3916
19:22:02; Battery: level = 74, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3907
19:26:02; Battery: level = 73, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3898
19:30:02; Battery: level = 72, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3883
19:30:32; Battery: level = 71, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3888
19:34:31; Battery: level = 70, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3879
19:36:01; Battery: level = 69, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3873
19:39:01; Battery: level = 68, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3867
19:42:31; Battery: level = 67, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3865
19:43:31; Battery: level = 66, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3855
19:47:31; Battery: level = 65, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3843
19:48:01; Battery: level = 64, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3832
19:51:30; Battery: level = 63, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3831
19:52:00; Battery: level = 62, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3830
19:54:00; Battery: level = 61, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3824
20:00:00; Battery: level = 60, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3812
20:00:30; Battery: level = 59, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3803
20:04:30; Battery: level = 58, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3803
20:08:29; Battery: level = 57, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3796
20:11:59; Battery: level = 56, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3791
20:17:29; Battery: level = 55, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3782
20:21:29; Battery: level = 54, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3777
20:24:29; Battery: level = 53, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3767
