18:00:00; Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 2, voltage = 4220
18:00:24; Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4144
18:21:36; Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4080
18:23:36; Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4072
18:24:36; Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4070
18:25:36; Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4066
18:28:36; Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4056
18:29:36; Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4052
18:33:06; Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4040
18:34:06; Battery: level = 92, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4038
18:35:06; Battery: level = 91, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4029
18:37:35; Battery: level = 90, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4025
18:38:35; Battery: level = 89, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4008
18:40:35; Battery: level = 88, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4006
18:43:05; Battery: level = 87, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4006
18:46:35; Battery: level = 86, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3997
18:48:35; Battery: level = 85, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3990
18:50:05; Battery: level = 84, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3987
18:51:05; Battery: level = 83, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3983
18:52:35; Battery: level = 82, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3978
18:54:34; Battery: level = 81, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3973
18:56:34; Battery: level = 80, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3961
18:59:34; Battery: level = 79, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3948
19:00:34; Battery: level = 78, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3948
19:02:34; Battery: level = 77, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3948
19:06:04; Battery: level = 76, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3936
19:08:04; Battery: level = 75, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3919
19:09:04; Battery: level = 74, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3924
19:13:03; Battery: level = 73, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3913
19:15:33; Battery: level = 72, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3911
19:16:03; Battery: level = 71, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3909
19:17:03; Battery: level = 70, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3906
19:20:33; Battery: level = 69, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3863
19:23:33; Battery: level = 68, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3887
19:25:33; Battery: level = 67, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3881
19:28:32; Battery: level = 66, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3873
19:29:02; Battery: level = 65, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3872
19:30:32; Battery: level = 64, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3868
19:32:32; Battery: level = 63, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3862
19:34:32; Battery: level = 62, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3850
19:38:02; Battery: level = 61, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3841
19:41:32; Battery: level = 60, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3833
19:43:02; Battery: level = 59, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3827
19:46:02; Battery: level = 58, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3826
19:47:01; Battery: level = 57, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3817
19:49:01; Battery: level = 56, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3819
19:55:31; Battery: level = 55, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3807
19:56:31; Battery: level = 54, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3805
20:00:01; Battery: level = 53, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3786
20:04:30; Battery: level = 52, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3787
20:07:30; Battery: level = 51, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3786
20:08:30; Battery: level = 50, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3780
20:17:00; Battery: level = 49, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3770
20:18:30; Battery: level = 48, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3767
20:21:29; Battery: level = 47, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3764
20:23:59; Battery: level = 46, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3761
20:24:29; Battery: level = 45, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3761
20:25:29; Battery: level = 44, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3761
20:27:29; Battery: level = 43, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3754
20:30:59; Battery: level = 42, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3752
20:33:59; Battery: level = 41, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3747
20:35:29; Battery: level = 40, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3745
20:38:28; Battery: level = 39, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3743
20:40:58; Battery: level = 38, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3739
20:42:28; Battery: level = 37, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3733
20:46:28; Battery: level = 36, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3730
20:50:58; Battery: level = 35, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3727
20:51:28; Battery: level = 34, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3724
20:51:58; Battery: level = 33, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3722
20:57:27; Battery: level = 32, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3722
20:59:57; Battery: level = 31, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3715
21:02:57; Battery: level = 30, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3717
21:07:57; Battery: level = 29, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3701
21:08:27; Battery: level = 28, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3706
21:13:56; Battery: level = 27, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3704
21:17:56; Battery: level = 26, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3688
21:19:26; Battery: level = 25, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3698
21:22:56; Battery: level = 24, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3685
21:23:56; Battery: level = 23, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3683
21:24:26; Battery: level = 22, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3687
21:24:56; Battery: level = 21, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3687
21:29:25; Battery: level = 20, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3671
21:30:25; Battery: level = 19, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3652
21:31:55; Battery: level = 18, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3667
21:32:55; Battery: level = 17, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3665
21:33:55; Battery: level = 16, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3656
21:34:25; Battery: level = 15, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3655
21:35:25; Battery: level = 14, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3652
21:35:55; Battery: level = 13, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3655
21:37:25; Battery: level = 12, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3648
21:37:55; Battery: level = 11, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3641
21:38:25; Battery: level = 10, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3639
21:38:55; Battery: level = 9, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3644
21:42:25; Battery: level = 8, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3638
21:46:55; Battery: level = 7, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3621
21:47:24; Battery: level = 6, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3633
21:50:54; Battery: level = 5, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3628
21:52:24; Battery: level = 4, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3625
21:54:24; Battery: level = 3, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3621
21:57:54; Battery: level = 2, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3605
22:02:23; Battery: level = 1, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3560
22:04:23; Battery: level = 0, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3513
