19:44:06, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, bluetooth_network, false, fresh
19:47:00, 00:23:D4:69:79:1C, 00:23:D4:6A:BB:92, bluetooth_network, true, update
