20:33:19, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, bluetooth_network, false, fresh
20:37:30, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, bluetooth_network, true, update
20:37:38, 00:23:D4:69:79:1C, 00:23:D4:6A:BB:92, bluetooth_network, true, update
20:46:06, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, bluetooth_network, true, update
