20:33:30, 00:23:D4:6A:22:09, 00:23:D4:68:E1:E9, bluetooth_network, false, fresh
20:41:21, 00:23:D4:6A:22:09, 00:23:D4:68:E1:E9, bluetooth_network, true, update
