20:38:50, 00:23:D4:68:E1:E9, 00:23:D4:6A:22:09, bluetooth_network, false, fresh
20:41:21, 00:23:D4:68:E1:E9, 00:23:D4:6A:22:09, bluetooth_network, true, update
