Current Time, My address, Neighbor address, Neighbor IP, Name, Network type, Direct, New, Size
13:36:01 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
13:36:09, 00:23:D4:6A:E5:21, 00:23:D4:6A:BB:92, 08, GARBAGE, bluetooth discovery, true, fresh, 1
13:36:09, 00:23:D4:6A:E5:21, 00:23:D4:6A:D1:B8, asdf, GARBAGE, bluetooth discovery, true, fresh, 2
13:36:09, 00:23:D4:6A:E5:21, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth discovery, true, fresh, 3
13:36:11, 00:23:D4:6A:E5:21, 00:23:D4:6A:B9:0F, HTC Dream, GARBAGE, bluetooth discovery, true, fresh, 4
13:36:12, 00:23:D4:6A:E5:21, 00:23:D4:6A:B6:B9, ty, GARBAGE, bluetooth discovery, true, fresh, 5
13:36:44, 00:23:D4:6A:E5:21, 00:23:D4:6A:D1:B8, asdf, GARBAGE, bluetooth_network, true, old, 5
13:37:19, 00:23:D4:6A:E5:21, 00:23:D4:68:E1:E9, phone, 192.168.1.3, wifi_network, true, fresh, 6
13:37:56, 00:23:D4:6A:E5:21, 00:23:D4:68:E1:E9, phone, 192.168.1.3, wifi_network, true, old, 6
13:37:59, 00:23:D4:6A:E5:21, 00:23:D4:6A:A4:E2, phone, 192.168.1.7, wifi_network, true, fresh, 7
13:38:00, 00:23:D4:6A:E5:21, 00:23:D4:6A:D1:B8, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 7
13:38:00, 00:23:D4:6A:E5:21, 00:23:D4:6A:B6:B9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 7
13:38:00, 00:23:D4:6A:E5:21, 00:23:D4:6A:22:09, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 7
13:38:00, 00:23:D4:6A:E5:21, 00:23:D4:6A:B9:0F, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 7
13:39:41, 00:23:D4:6A:E5:21, 00:23:D4:6A:22:09, phone, 192.168.1.6, wifi_network, true, old, 7
13:39:41, 00:23:D4:6A:E5:21, 00:23:D4:6A:B6:B9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 7
13:39:41, 00:23:D4:6A:E5:21, 00:23:D4:6A:A4:E2, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 7
13:39:41, 00:23:D4:6A:E5:21, 00:23:D4:6A:D1:B8, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 7
13:40:15, 00:23:D4:6A:E5:21, 00:23:D4:6A:B9:0F, HTC Dream, GARBAGE, bluetooth discovery, true, old, 7
13:40:16, 00:23:D4:6A:E5:21, 00:23:D4:6A:B6:B9, ty, GARBAGE, bluetooth discovery, true, old, 7
13:40:18, 00:23:D4:6A:E5:21, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth discovery, true, old, 7
13:40:19, 00:23:D4:6A:E5:21, 00:23:D4:6A:A4:E2, 09, GARBAGE, bluetooth discovery, true, old, 7
13:41:22, 00:23:D4:6A:E5:21, 00:23:D4:6A:B9:0F, HTC Dream, GARBAGE, bluetooth_network, true, old, 7
13:42:46, 00:23:D4:6A:E5:21, 00:23:D4:6A:A4:E2, phone, 192.168.1.7, wifi_network, true, old, 7
13:42:46, 00:23:D4:6A:E5:21, 00:23:D4:6A:D1:B8, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 7
13:42:46, 00:23:D4:6A:E5:21, 00:23:D4:6A:B6:B9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 7
13:42:46, 00:23:D4:6A:E5:21, 00:23:D4:6A:22:09, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 7
13:42:46, 00:23:D4:6A:E5:21, 00:23:D4:6A:B9:0F, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 7
13:43:57, 00:23:D4:6A:E5:21, 00:23:D4:69:79:1C, phone, 192.168.1.2, wifi_network, true, fresh, 8
13:43:57, 00:23:D4:6A:E5:21, 00:23:D4:6A:87:DE, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 9
13:43:57, 00:23:D4:6A:E5:21, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 9
13:44:33, 00:23:D4:6A:E5:21, 00:23:D4:69:79:1C, phone, 192.168.1.2, wifi_network, true, old, 9
13:44:33, 00:23:D4:6A:E5:21, 00:23:D4:6A:87:DE, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 9
