07:54:20, 00:23:D4:68:E1:E9, 00:23:D4:69:79:1C, bluetooth_network, true, update
07:58:34, 00:23:D4:68:E1:E9, 00:23:D4:6A:D1:B8, bluetooth_network, true, update
