Service discovery failed DEVICE:09 [24 Feb 2011 19:43:04 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 19:43:09 GMT]
sgaf cancled election initiation [24 Feb 2011 20:03:15 GMT]
Device or resource busy DEVICE:HTC Dream [24 Feb 2011 20:25:15 GMT]
Device or resource busy DEVICE:qwerty [24 Feb 2011 20:25:20 GMT]
Device or resource busy DEVICE:09 [24 Feb 2011 20:25:21 GMT]
Device or resource busy DEVICE:asdf [24 Feb 2011 20:25:22 GMT]
Device or resource busy DEVICE:ty [24 Feb 2011 20:25:24 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 20:25:29 GMT]
Connection timed out DEVICE:09 [24 Feb 2011 20:33:30 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 20:33:36 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 20:33:46 GMT]
sgaf cancled election initiation [24 Feb 2011 20:33:55 GMT]
Device or resource busy DEVICE:asdf [24 Feb 2011 21:01:51 GMT]
Device or resource busy DEVICE:ty [24 Feb 2011 21:01:53 GMT]
Device or resource busy DEVICE:HTC Dream [24 Feb 2011 21:01:54 GMT]
Service discovery failed DEVICE:09 [24 Feb 2011 21:02:08 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 21:13:23 GMT]
Service discovery failed DEVICE:09 [24 Feb 2011 21:33:21 GMT]
Service discovery failed DEVICE:qwerty [24 Feb 2011 21:33:27 GMT]
sgaf cancled election initiation [24 Feb 2011 21:33:27 GMT]
Service discovery failed DEVICE:09 [24 Feb 2011 22:06:37 GMT]
Service discovery failed DEVICE:qwerty [24 Feb 2011 22:06:41 GMT]
Service discovery failed DEVICE:ty [24 Feb 2011 22:06:47 GMT]
Service discovery failed DEVICE:asdf [24 Feb 2011 22:06:52 GMT]
Service discovery failed DEVICE:sgaf [24 Feb 2011 22:06:54 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 22:10:22 GMT]
Service discovery failed DEVICE:09 [24 Feb 2011 22:10:43 GMT]
Service discovery failed DEVICE:ty [24 Feb 2011 22:10:48 GMT]
asdf cancled election initiation [24 Feb 2011 22:10:48 GMT]
HTC Dream cancled election initiation [24 Feb 2011 22:10:48 GMT]
Device or resource busy DEVICE:HTC Dream [24 Feb 2011 22:36:35 GMT]
Service discovery failed DEVICE:ty [24 Feb 2011 22:36:53 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 23:02:28 GMT]
Service discovery failed DEVICE:09 [24 Feb 2011 23:02:45 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 23:45:31 GMT]
Service discovery failed DEVICE:qwerty [24 Feb 2011 23:45:41 GMT]
Service discovery failed DEVICE:ty [24 Feb 2011 23:45:47 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 23:45:54 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 00:24:40 GMT]
Service discovery failed DEVICE:09 [25 Feb 2011 00:58:44 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 00:59:02 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 02:03:26 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 02:03:45 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 02:46:47 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 03:12:18 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 03:12:37 GMT]
Connection timed out DEVICE:sgaf [25 Feb 2011 03:34:12 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 04:55:47 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 06:13:06 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 06:25:56 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 07:04:49 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 07:39:19 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 07:39:25 GMT]
Service discovery failed DEVICE:09 [25 Feb 2011 08:30:45 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 08:30:55 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 08:56:55 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 09:09:54 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 09:44:27 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 10:14:39 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 10:49:07 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 12:01:51 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 12:02:06 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 12:02:11 GMT]
Service discovery failed DEVICE:09 [25 Feb 2011 12:36:26 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 12:36:33 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 12:36:39 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 12:36:45 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 13:06:32 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 13:06:44 GMT]
HTC Dream cancled election initiation [25 Feb 2011 13:55:35 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 14:18:40 GMT]
