Current Time, My address, Neighbor address, Neighbor IP, Name, Network type, Direct, New, Size
13:34:38 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
13:34:46, 00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth discovery, true, fresh, 1
13:34:47, 00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth discovery, true, fresh, 2
13:34:47, 00:23:D4:6A:D1:B8, 00:23:D4:6A:BB:92, 08, GARBAGE, bluetooth discovery, true, fresh, 3
13:34:48, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B9:0F, HTC Dream, GARBAGE, bluetooth discovery, true, fresh, 4
13:34:51, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, ty, GARBAGE, bluetooth discovery, true, fresh, 5
13:38:58, 00:23:D4:6A:D1:B8, 00:23:D4:6A:A4:E2, 09, GARBAGE, bluetooth discovery, true, fresh, 6
13:38:59, 00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth discovery, true, old, 6
13:39:08, 00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth_network, true, old, 6
13:41:31, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B9:0F, HTC Dream, GARBAGE, bluetooth_network, true, old, 6
13:41:50, 00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth_network, true, old, 6
13:41:50, 00:23:D4:6A:D1:B8, 00:23:D4:6A:A4:E2, 09, GARBAGE, bluetooth_network, true, old, 6
13:41:50, 00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth_network, true, old, 6
13:41:50, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, ty, GARBAGE, bluetooth_network, true, old, 6
13:43:15, 00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth_network, true, old, 6
13:43:37, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B9:0F, HTC Dream, GARBAGE, bluetooth_network, true, old, 6
13:43:37, 00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth_network, true, old, 6
13:43:37, 00:23:D4:6A:D1:B8, 00:23:D4:6A:A4:E2, phone, 192.168.1.7, bluetooth_network, true, old, 6
13:43:37, 00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, phone, 192.168.1.3, bluetooth_network, true, fresh, 7
13:43:37, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, ty, GARBAGE, bluetooth_network, true, old, 7
13:43:37, 00:23:D4:6A:D1:B8, 00:23:D4:6A:BB:92, 08, GARBAGE, bluetooth_network, true, old, 7
13:49:02, 00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth discovery, true, old, 7
13:49:03, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B9:0F, HTC Dream, GARBAGE, bluetooth discovery, true, old, 7
13:49:03, 00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth discovery, true, old, 7
13:53:27, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B9:0F, HTC Dream, GARBAGE, bluetooth discovery, true, old, 7
13:57:51, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B9:0F, HTC Dream, GARBAGE, bluetooth discovery, true, old, 7
14:00:23, 00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth_network, true, old, 7
14:02:49, 00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth_network, true, old, 7
14:02:54, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B9:0F, HTC Dream, GARBAGE, bluetooth_network, true, old, 7
14:02:54, 00:23:D4:6A:D1:B8, 00:23:D4:6A:A4:E2, phone, 192.168.1.7, bluetooth_network, true, old, 7
14:02:54, 00:23:D4:6A:D1:B8, 00:23:D4:6A:BB:92, 08, GARBAGE, bluetooth_network, true, old, 7
14:02:54, 00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth_network, true, old, 7
14:02:54, 00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, GARBAGE NAME, GARBAGE IP, bluetooth_network, true, fresh, 8
14:02:54, 00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, phone, 192.168.1.3, bluetooth_network, true, old, 8
14:02:54, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, ty, GARBAGE, bluetooth_network, true, old, 8
14:02:54, 00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, phone, 192.168.1.2, bluetooth_network, true, fresh, 9
14:04:29, 00:23:D4:6A:D1:B8, 00:23:D4:6A:BB:92, 08, GARBAGE, bluetooth_network, true, old, 9
14:04:29, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B9:0F, HTC Dream, GARBAGE, bluetooth_network, true, old, 9
14:04:29, 00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth_network, true, old, 9
14:04:29, 00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth_network, true, old, 9
14:04:29, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, ty, GARBAGE, bluetooth_network, true, old, 9
14:04:29, 00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, phone, 192.168.1.2, bluetooth_network, true, old, 9
14:06:30, 00:23:D4:6A:D1:B8, 00:23:D4:6A:B9:0F, HTC Dream, GARBAGE, bluetooth discovery, true, old, 9
