Current Time, My address, Neighbor address, Neighbor IP, Name, Network type, Direct, New, Size
07:17:32 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
07:17:38, 00:23:D4:6A:B9:0F, 00:23:D4:6A:D1:B8, asdf, GARBAGE, bluetooth discovery, true, fresh, 1
07:17:39, 00:23:D4:6A:B9:0F, 00:23:D4:6A:A4:E2, 09, GARBAGE, bluetooth discovery, true, fresh, 2
07:17:41, 00:23:D4:6A:B9:0F, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth discovery, true, fresh, 3
07:17:42, 00:23:D4:6A:B9:0F, 00:23:D4:6A:B6:B9, ty, GARBAGE, bluetooth discovery, true, fresh, 4
07:17:43, 00:23:D4:6A:B9:0F, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth discovery, true, fresh, 5
07:17:57, 00:23:D4:6A:B9:0F, 00:23:D4:6A:22:09, phone, 192.168.1.6, wifi_network, true, old, 5
07:20:03, 00:23:D4:6A:B9:0F, 00:23:D4:6A:E5:21, phone, 192.168.1.4, wifi_network, true, old, 5
07:20:03, 00:23:D4:6A:B9:0F, 00:23:D4:6A:D1:B8, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 5
07:20:03, 00:23:D4:6A:B9:0F, 00:23:D4:6A:B6:B9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 5
07:20:03, 00:23:D4:6A:B9:0F, 00:23:D4:6A:22:09, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 5
07:20:04, 00:23:D4:6A:B9:0F, 00:23:D4:6A:A4:E2, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 5
07:23:13, 00:23:D4:6A:B9:0F, 00:23:D4:6A:B6:B9, phone, 192.168.1.8, wifi_network, true, old, 5
07:23:13, 00:23:D4:6A:B9:0F, 00:23:D4:6A:E5:21, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 5
07:23:13, 00:23:D4:6A:B9:0F, 00:23:D4:6A:BB:92, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 6
07:23:13, 00:23:D4:6A:B9:0F, 00:23:D4:6A:22:09, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 6
07:23:13, 00:23:D4:6A:B9:0F, 00:23:D4:6A:D1:B8, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 6
07:40:04, 00:23:D4:6A:B9:0F, 00:23:D4:6A:E5:21, phone, 192.168.1.4, wifi_network, true, old, 6
07:40:04, 00:23:D4:6A:B9:0F, 00:23:D4:6A:D1:B8, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 6
07:41:24, 00:23:D4:6A:B9:0F, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth_network, true, old, 6
07:41:24, 00:23:D4:6A:B9:0F, 00:23:D4:6A:A4:E2, phone, 192.168.1.7, bluetooth_network, true, old, 6
07:41:24, 00:23:D4:6A:B9:0F, 00:23:D4:6A:D1:B8, asdf, GARBAGE, bluetooth_network, true, old, 6
07:41:24, 00:23:D4:6A:B9:0F, 00:23:D4:6A:BB:92, 08, GARBAGE, bluetooth_network, true, fresh, 6
07:41:25, 00:23:D4:6A:B9:0F, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth_network, true, old, 6
07:41:25, 00:23:D4:6A:B9:0F, 00:23:D4:6A:87:DE, GARBAGE NAME, GARBAGE IP, bluetooth_network, true, fresh, 7
07:41:25, 00:23:D4:6A:B9:0F, 00:23:D4:68:E1:E9, phone, 192.168.1.3, bluetooth_network, true, fresh, 8
07:41:25, 00:23:D4:6A:B9:0F, 00:23:D4:6A:B6:B9, ty, GARBAGE, bluetooth_network, true, old, 8
07:41:25, 00:23:D4:6A:B9:0F, 00:23:D4:69:79:1C, phone, 192.168.1.2, bluetooth_network, true, fresh, 9
07:42:46, 00:23:D4:6A:B9:0F, 00:23:D4:6A:BB:92, 08, GARBAGE, bluetooth_network, true, old, 9
07:43:19, 00:23:D4:6A:B9:0F, 00:23:D4:6A:BB:92, phone, 192.168.1.5, wifi_network, true, old, 9
07:43:19, 00:23:D4:6A:B9:0F, 00:23:D4:6A:E5:21, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 9
07:43:19, 00:23:D4:6A:B9:0F, 00:23:D4:6A:D1:B8, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 9
