Service discovery failed DEVICE:zxc [24 Feb 2011 19:43:03 GMT]
Service discovery failed DEVICE:09 [24 Feb 2011 19:43:08 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 19:43:13 GMT]
Service discovery failed DEVICE:sgaf [24 Feb 2011 19:43:23 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 19:43:28 GMT]
Service discovery failed DEVICE:qwerty [24 Feb 2011 19:43:33 GMT]
asdf cancled election initiation [24 Feb 2011 19:43:33 GMT]
Device or resource busy DEVICE:HTC Dream [24 Feb 2011 20:20:53 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 20:21:05 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 20:21:22 GMT]
09 cancled election initiation [24 Feb 2011 20:21:28 GMT]
sgaf cancled election initiation [24 Feb 2011 20:21:29 GMT]
Device or resource busy DEVICE:asdf [24 Feb 2011 20:25:14 GMT]
Device or resource busy DEVICE:qwerty [24 Feb 2011 20:25:16 GMT]
Device or resource busy DEVICE:zxc [24 Feb 2011 20:25:17 GMT]
Device or resource busy DEVICE:HTC Dream [24 Feb 2011 20:25:23 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 20:25:28 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 20:33:21 GMT]
Service discovery failed DEVICE:09 [24 Feb 2011 20:33:27 GMT]
Service discovery failed DEVICE:asdf [24 Feb 2011 20:33:41 GMT]
sgaf cancled election initiation [24 Feb 2011 20:33:42 GMT]
qwerty cancled election initiation [24 Feb 2011 20:33:42 GMT]
HTC Dream cancled election initiation [24 Feb 2011 20:33:42 GMT]
HTC Dream cancled election initiation [24 Feb 2011 20:33:42 GMT]
qwerty cancled election initiation [24 Feb 2011 20:57:46 GMT]
Service discovery failed DEVICE:sgaf [24 Feb 2011 21:26:10 GMT]
Service discovery failed DEVICE:09 [24 Feb 2011 21:26:25 GMT]
Service discovery failed DEVICE:asdf [24 Feb 2011 21:26:33 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 21:26:38 GMT]
qwerty cancled election initiation [24 Feb 2011 21:26:39 GMT]
Connection timed out DEVICE:HTC Dream [24 Feb 2011 21:33:28 GMT]
qwerty cancled election initiation [24 Feb 2011 21:33:48 GMT]
09 cancled election initiation [24 Feb 2011 21:33:48 GMT]
Device or resource busy DEVICE:HTC Dream [24 Feb 2011 21:41:38 GMT]
Device or resource busy DEVICE:zxc [24 Feb 2011 21:41:49 GMT]
Service discovery failed DEVICE:asdf [24 Feb 2011 21:41:54 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 21:42:04 GMT]
Service discovery failed DEVICE:09 [24 Feb 2011 21:59:15 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 21:59:35 GMT]
Connection timed out DEVICE:qwerty [24 Feb 2011 22:10:47 GMT]
Service discovery failed DEVICE:zxc [24 Feb 2011 22:10:53 GMT]
Service discovery failed DEVICE:asdf [24 Feb 2011 22:10:58 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 22:10:58 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 22:11:04 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 22:11:09 GMT]
sgaf cancled election initiation [24 Feb 2011 22:11:14 GMT]
09 cancled election initiation [24 Feb 2011 22:11:14 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 22:14:53 GMT]
sgaf cancled election initiation [24 Feb 2011 22:14:53 GMT]
qwerty cancled election initiation [24 Feb 2011 22:14:53 GMT]
Device or resource busy DEVICE:09 [24 Feb 2011 22:45:12 GMT]
Service discovery failed DEVICE:qwerty [24 Feb 2011 22:45:18 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 22:45:24 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 22:45:33 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 23:28:35 GMT]
Service discovery failed DEVICE:qwerty [24 Feb 2011 23:37:07 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 00:11:36 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 00:11:46 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 00:41:24 GMT]
Service discovery failed DEVICE:09 [25 Feb 2011 00:41:37 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 00:41:47 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 01:11:55 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 01:50:25 GMT]
Connection timed out DEVICE:09 [25 Feb 2011 01:51:03 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 01:51:09 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 02:25:01 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 02:25:12 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 02:59:33 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 02:59:39 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 03:29:33 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 03:29:42 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 03:55:22 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 04:21:24 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 05:55:49 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 06:21:39 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 07:26:25 GMT]
Service discovery failed DEVICE:zxc [25 Feb 2011 08:22:01 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 08:22:21 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 09:01:16 GMT]
Service discovery failed DEVICE:qwerty [25 Feb 2011 09:27:04 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 09:27:09 GMT]
Service discovery failed DEVICE:zxc [25 Feb 2011 09:27:14 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 09:52:54 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 10:40:26 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 10:57:34 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 11:27:49 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 13:19:37 GMT]
Service discovery failed DEVICE:zxc [25 Feb 2011 13:48:30 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 13:48:37 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 13:48:38 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 13:48:48 GMT]
09 cancled election initiation [25 Feb 2011 13:48:57 GMT]
HTC Dream cancled election initiation [25 Feb 2011 13:48:57 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 13:59:49 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 14:14:01 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 14:14:07 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 14:44:43 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 14:44:49 GMT]
09 cancled election initiation [25 Feb 2011 14:44:49 GMT]
