Service discovery failed DEVICE:HTC Dream [24 Feb 2011 19:43:02 GMT]
Service discovery failed DEVICE:sgaf [24 Feb 2011 19:43:07 GMT]
Connection reset by peer DEVICE:ty [24 Feb 2011 19:43:11 GMT]
Service discovery failed DEVICE:asdf [24 Feb 2011 19:43:17 GMT]
Service discovery failed DEVICE:09 [24 Feb 2011 19:43:28 GMT]
HTC Dream cancled election initiation [24 Feb 2011 19:43:32 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 20:33:17 GMT]
Service discovery failed DEVICE:09 [24 Feb 2011 20:33:22 GMT]
Service discovery failed DEVICE:ty [24 Feb 2011 20:33:29 GMT]
HTC Dream cancled election initiation [24 Feb 2011 20:33:31 GMT]
HTC Dream cancled election initiation [24 Feb 2011 20:33:31 GMT]
Device or resource busy DEVICE:zxc [24 Feb 2011 20:41:55 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 20:42:01 GMT]
Service discovery failed DEVICE:ty [24 Feb 2011 20:42:17 GMT]
Service discovery failed DEVICE:sgaf [24 Feb 2011 21:10:33 GMT]
Service discovery failed DEVICE:09 [24 Feb 2011 21:10:39 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 21:10:48 GMT]
Service discovery failed DEVICE:zxc [24 Feb 2011 21:10:59 GMT]
Service discovery failed DEVICE:ty [24 Feb 2011 21:33:09 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 21:33:14 GMT]
09 cancled election initiation [24 Feb 2011 21:33:22 GMT]
zxc cancled election initiation [24 Feb 2011 21:33:22 GMT]
Service discovery failed DEVICE:09 [24 Feb 2011 21:53:21 GMT]
Device or resource busy DEVICE:asdf [24 Feb 2011 21:53:24 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 21:53:33 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 21:53:41 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 22:10:22 GMT]
Connection reset by peer DEVICE:ty [24 Feb 2011 22:10:48 GMT]
Service discovery failed DEVICE:sgaf [24 Feb 2011 22:10:54 GMT]
Service discovery failed DEVICE:zxc [24 Feb 2011 22:10:59 GMT]
Service discovery failed DEVICE:asdf [24 Feb 2011 22:11:05 GMT]
09 cancled election initiation [24 Feb 2011 22:11:12 GMT]
Device or resource busy DEVICE:HTC Dream [24 Feb 2011 22:14:36 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 22:14:49 GMT]
ty cancled election initiation [24 Feb 2011 22:15:01 GMT]
sgaf cancled election initiation [24 Feb 2011 22:15:02 GMT]
Device or resource busy DEVICE:09 [24 Feb 2011 22:19:05 GMT]
Service discovery failed DEVICE:zxc [24 Feb 2011 22:19:22 GMT]
Service discovery failed DEVICE:sgaf [24 Feb 2011 23:58:31 GMT]
Service discovery failed DEVICE:HTC Dream [24 Feb 2011 23:58:37 GMT]
Service discovery failed DEVICE:asdf [24 Feb 2011 23:58:43 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 00:28:57 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 00:50:19 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 01:20:12 GMT]
Service discovery failed DEVICE:zxc [25 Feb 2011 01:20:21 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 01:20:27 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 01:20:36 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 01:46:23 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 03:08:18 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 03:46:59 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 04:08:08 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 04:29:52 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 05:12:44 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 05:13:03 GMT]
Service discovery failed DEVICE:asdf [25 Feb 2011 05:38:38 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 05:38:48 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 06:34:44 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 07:00:41 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 08:35:14 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 09:40:00 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 09:40:10 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 10:18:52 GMT]
Service discovery failed DEVICE:ty [25 Feb 2011 10:18:57 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 12:10:53 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 12:45:20 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 13:15:17 GMT]
Service discovery failed DEVICE:sgaf [25 Feb 2011 13:48:33 GMT]
Service discovery failed DEVICE:HTC Dream [25 Feb 2011 13:48:38 GMT]
Service discovery failed DEVICE:09 [25 Feb 2011 13:48:44 GMT]
