17:32:20, 00:23:D4:68:E1:E9, 0
17:32:20, 00:23:D4:68:E1:E9, 1
17:37:34, 00:23:D4:68:E1:E9, 1
17:37:34, 00:23:D4:68:E1:E9, 0
17:43:23, 00:23:D4:68:E1:E9, 0
17:43:23, 00:23:D4:68:E1:E9, 1
17:47:40, 00:23:D4:68:E1:E9, 1
17:47:40, 00:23:D4:68:E1:E9, 0
18:00:31, 00:23:D4:68:E1:E9, 0
18:00:31, 00:23:D4:68:E1:E9, 1
18:04:47, 00:23:D4:68:E1:E9, 1
18:04:47, 00:23:D4:68:E1:E9, 0
18:13:28, 00:23:D4:68:E1:E9, 0
18:13:28, 00:23:D4:68:E1:E9, 1
18:17:44, 00:23:D4:68:E1:E9, 1
18:17:44, 00:23:D4:68:E1:E9, 0
18:30:53, 00:23:D4:68:E1:E9, 0
18:30:53, 00:23:D4:68:E1:E9, 1
18:35:10, 00:23:D4:68:E1:E9, 1
18:35:10, 00:23:D4:68:E1:E9, 0
