03:32:57 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
03:32:58, 00:23:D4:6A:BB:92, 0
03:32:58, 00:23:D4:6A:BB:92, 1
05:02:36, 00:23:D4:6A:BB:92, STARTING NEW INSTANCE, POTENTIAL NEIGHBORS = 6
05:02:37, 00:23:D4:6A:BB:92, 0
05:02:37, 00:23:D4:6A:BB:92, 1
