20:05:51, 00:23:D4:6A:F5:43, 00:23:D4:6A:A4:E2, bluetooth_network, false, fresh
20:08:00, 00:23:D4:6A:F5:43, 00:23:D4:6A:A4:E2, bluetooth_network, true, update
