20:14:17, 00:23:D4:68:E1:E9, 00:23:D4:6A:22:09, bluetooth_network, false, fresh
20:18:58, 00:23:D4:68:E1:E9, 00:23:D4:6A:22:09, bluetooth_network, true, update
