23:47:15, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 2, voltage = 4174
UConnect Schedule  prime=7
23:47:39, 18:00:24, Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4128
23:49:19, 18:02:04, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4139
23:49:44, 18:02:29, Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4104
00:21:00, 18:33:45, Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4096
00:24:30, 18:37:15, Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4119
00:49:58, 19:02:43, Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4087
00:51:28, 19:04:13, Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4079
00:59:58, 19:12:43, Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4072
01:15:27, 19:28:12, Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4072
01:29:56, 19:42:41, Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4068
01:31:26, 19:44:11, Battery: level = 92, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4063
01:38:25, 19:51:10, Battery: level = 91, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4056
01:39:55, 19:52:40, Battery: level = 90, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4058
01:43:25, 19:56:10, Battery: level = 89, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4047
01:59:24, 20:12:09, Battery: level = 88, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4036
02:02:54, 20:15:39, Battery: level = 87, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4031
02:29:52, 20:42:37, Battery: level = 86, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4022
02:36:22, 20:49:07, Battery: level = 85, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4021
02:52:51, 21:05:36, Battery: level = 84, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4001
02:54:51, 21:07:36, Battery: level = 83, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4001
02:59:51, 21:12:36, Battery: level = 82, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3998
03:12:20, 21:25:05, Battery: level = 81, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3999
03:14:20, 21:27:05, Battery: level = 80, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3990
03:15:50, 21:28:35, Battery: level = 79, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3987
04:10:16, 22:23:01, Battery: level = 78, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3978
04:21:16, 22:34:01, Battery: level = 77, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3967
04:22:46, 22:35:31, Battery: level = 76, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3971
04:44:15, 22:57:00, Battery: level = 75, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3946
04:45:44, 22:58:29, Battery: level = 74, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3953
04:56:44, 23:09:29, Battery: level = 73, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3945
05:23:42, 23:36:27, Battery: level = 72, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3937
05:25:12, 23:37:57, Battery: level = 71, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3930
05:35:41, 23:48:27, Battery: level = 70, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3907
05:58:10, 00:10:55, Battery: level = 69, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3924
06:02:40, 00:15:25, Battery: level = 68, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3913
06:39:38, 00:52:23, Battery: level = 67, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3897
06:40:08, 00:52:53, Battery: level = 66, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3893
07:03:06, 01:15:51, Battery: level = 65, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3900
07:04:36, 01:17:21, Battery: level = 64, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3896
07:19:05, 01:31:50, Battery: level = 63, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3888
07:39:34, 01:52:19, Battery: level = 62, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3881
07:48:04, 02:00:49, Battery: level = 61, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3860
07:56:33, 02:09:18, Battery: level = 60, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3873
07:58:33, 02:11:18, Battery: level = 59, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3826
08:01:03, 02:13:48, Battery: level = 58, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3860
08:05:33, 02:18:18, Battery: level = 57, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3855
08:09:02, 02:21:48, Battery: level = 56, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3849
08:10:32, 02:23:17, Battery: level = 55, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3850
08:11:02, 02:23:47, Battery: level = 54, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3833
08:11:32, 02:24:17, Battery: level = 53, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3802
08:13:02, 02:25:47, Battery: level = 52, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3796
08:15:11, 02:27:57, Battery: level = 52, scale = 100, status = 2, health = 2, plugged = 1, voltage = 3858
08:15:12, 02:27:57, Battery: level = 52, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3858
