Current Time, My address, Neighbor address, Neighbor IP, Name, Network type, Direct, New, Size
09:28:35 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
09:28:48, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, fresh, 1
09:28:48, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 2
09:29:00, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, phone, 192.168.1.4, wifi_network, true, fresh, 3
09:29:01, 00:23:D4:6A:BB:92, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth discovery, true, fresh, 4
09:29:13, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth discovery, true, old, 4
09:31:58, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 4
09:31:58, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 4
09:31:58, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 5
09:32:31, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth discovery, true, old, 5
Current Time, My address, Neighbor address, Neighbor IP, Name, Network type, Direct, New, Size
09:35:58 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
09:36:08, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth discovery, true, fresh, 1
09:36:17, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, fresh, 2
09:36:17, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 3
09:36:18, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 4
09:36:44, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, phone, 192.168.1.3, wifi_network, true, fresh, 4
09:36:44, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 4
09:36:44, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 4
09:37:16, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, phone, 192.168.1.4, wifi_network, true, old, 4
09:37:20, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, phone, 192.168.1.3, wifi_network, true, old, 4
09:37:20, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 4
09:43:10, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth_network, true, old, 4
09:43:11, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, phone, 192.168.1.3, bluetooth_network, true, old, 4
09:43:11, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, bluetooth_network, true, fresh, 4
Current Time, My address, Neighbor address, Neighbor IP, Name, Network type, Direct, New, Size
09:44:19 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
09:44:50, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, fresh, 1
09:44:50, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 2
09:44:50, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 3
09:45:26, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 3
09:45:26, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 3
09:45:26, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 3
09:46:02, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 3
09:46:02, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 3
09:46:02, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 3
09:46:38, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 3
09:46:38, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 3
09:48:09, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, phone, 192.168.1.3, wifi_network, true, fresh, 3
09:48:09, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 3
09:48:09, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 3
09:49:01, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth discovery, true, fresh, 4
09:49:04, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 4
09:49:05, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, phone, 192.168.1.4, wifi_network, true, old, 4
09:49:46, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 4
09:49:46, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 4
09:49:46, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 4
09:49:46, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 4
09:50:17, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth_network, true, old, 4
09:50:17, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, GARBAGE NAME, GARBAGE IP, bluetooth_network, true, old, 4
09:50:17, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, phone, 192.168.1.3, bluetooth_network, true, old, 4
09:51:44, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth discovery, true, old, 4
09:51:49, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 4
09:52:35, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 4
09:52:35, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 4
09:53:52, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 4
09:53:52, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 4
09:54:24, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, phone, 192.168.1.3, wifi_network, true, old, 4
09:54:24, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 4
09:54:24, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 4
09:54:27, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 4
09:54:28, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 4
09:55:03, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 4
09:55:03, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 4
09:55:39, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 4
09:55:39, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 4
Current Time, My address, Neighbor address, Neighbor IP, Name, Network type, Direct, New, Size
10:01:28 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
10:01:35, 00:23:D4:6A:BB:92, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth discovery, true, fresh, 1
10:01:38, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth discovery, true, fresh, 2
10:01:49, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, fresh, 3
10:01:49, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 4
10:01:49, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 5
10:04:44, 00:23:D4:6A:BB:92, 00:23:D4:6A:22:09, phone, 192.168.1.6, wifi_network, true, old, 5
10:04:48, 00:23:D4:6A:BB:92, 00:23:D4:6A:22:09, phone, 192.168.1.6, wifi_network, true, old, 5
10:04:48, 00:23:D4:6A:BB:92, 00:23:D4:6A:A4:E2, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 6
10:04:48, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 6
10:04:48, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 6
10:04:48, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 6
10:05:21, 00:23:D4:6A:BB:92, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth discovery, true, old, 6
10:05:24, 00:23:D4:6A:BB:92, 00:23:D4:6A:A4:E2, 09, GARBAGE, bluetooth discovery, true, fresh, 6
10:05:25, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth discovery, true, old, 6
10:05:29, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 6
10:05:29, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 6
10:05:42, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, phone, 192.168.1.4, wifi_network, true, old, 6
10:05:42, 00:23:D4:6A:BB:92, 00:23:D4:6A:22:09, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 6
10:05:42, 00:23:D4:6A:BB:92, 00:23:D4:6A:A4:E2, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 6
Current Time, My address, Neighbor address, Neighbor IP, Name, Network type, Direct, New, Size
10:12:42 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
10:12:52, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth discovery, true, fresh, 1
10:12:53, 00:23:D4:6A:BB:92, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth discovery, true, fresh, 2
10:13:03, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, phone, 192.168.1.3, wifi_network, true, fresh, 3
10:13:03, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 4
10:13:03, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 5
10:13:07, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, phone, 192.168.1.3, wifi_network, true, old, 5
10:13:08, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 5
10:13:08, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 5
10:13:24, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, phone, 192.168.1.4, wifi_network, true, old, 5
10:13:24, 00:23:D4:6A:BB:92, 00:23:D4:6A:22:09, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 5
10:13:27, 00:23:D4:6A:BB:92, 00:23:D4:6A:22:09, phone, 192.168.1.6, wifi_network, true, old, 5
10:15:33, 00:23:D4:6A:BB:92, 00:23:D4:6A:E5:21, 07, GARBAGE, bluetooth_network, true, old, 5
10:15:38, 00:23:D4:6A:BB:92, 00:23:D4:6A:22:09, zxc, GARBAGE, bluetooth_network, true, old, 5
10:15:38, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, GARBAGE NAME, GARBAGE IP, bluetooth_network, true, fresh, 5
10:15:38, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, phone, 192.168.1.3, bluetooth_network, true, old, 5
10:17:17, 00:23:D4:6A:BB:92, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 5
10:17:17, 00:23:D4:6A:BB:92, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 5
10:17:17, 00:23:D4:6A:BB:92, 00:23:D4:69:79:1C, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 5
