18:00:00; Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 2, voltage = 4168
Searchlight Schedule  t=10
18:00:16; Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4128
18:17:36; Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4110
18:20:36; Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4097
18:24:06; Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4091
18:31:05; Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4085
18:32:35; Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4078
18:33:05; Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4073
18:38:35; Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4068
18:44:34; Battery: level = 92, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4063
18:55:04; Battery: level = 91, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4058
18:55:34; Battery: level = 90, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4053
18:59:33; Battery: level = 89, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4052
19:01:33; Battery: level = 88, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4044
19:02:33; Battery: level = 87, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4042
19:10:33; Battery: level = 86, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4029
19:11:03; Battery: level = 85, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4026
19:12:33; Battery: level = 84, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4018
19:18:02; Battery: level = 83, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4007
19:20:02; Battery: level = 82, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4006
19:22:02; Battery: level = 81, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4000
19:22:32; Battery: level = 80, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3992
19:41:31; Battery: level = 79, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3974
19:45:01; Battery: level = 78, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3968
19:45:31; Battery: level = 77, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3968
19:47:01; Battery: level = 76, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3962
19:54:00; Battery: level = 75, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3963
19:56:00; Battery: level = 74, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3949
20:27:28; Battery: level = 73, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3944
20:27:58; Battery: level = 72, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3942
20:28:28; Battery: level = 71, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3935
20:29:28; Battery: level = 70, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3933
20:36:28; Battery: level = 69, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3930
20:39:58; Battery: level = 68, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3910
20:50:57; Battery: level = 67, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3919
20:57:57; Battery: level = 66, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3902
20:59:26; Battery: level = 65, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3899
21:02:56; Battery: level = 64, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3888
21:07:48; Battery: level = 64, scale = 100, status = 2, health = 2, plugged = 1, voltage = 3924
21:07:49; Battery: level = 64, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3924
