Service discovery failed DEVICE:cnd45 [4 Mar 2011 17:12:44 GMT]
cnd45 cancled election initiation [4 Mar 2011 17:19:51 GMT]
Device or resource busy DEVICE:ty [4 Mar 2011 17:31:12 GMT]
cnd45 cancled election initiation [4 Mar 2011 17:31:13 GMT]
Device or resource busy DEVICE:ty [4 Mar 2011 17:51:45 GMT]
Service discovery failed DEVICE:cnd45 [4 Mar 2011 18:07:46 GMT]
cnd45 cancled election initiation [4 Mar 2011 18:12:10 GMT]
Service discovery failed DEVICE:cnd45 [5 Mar 2011 18:39:41 GMT]
Service discovery failed DEVICE:cnd45 [5 Mar 2011 20:39:07 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 03:32:49 GMT]
Connection timed out DEVICE:cnd45 [6 Mar 2011 03:44:35 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 04:56:49 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 05:08:10 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 05:42:39 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 05:42:47 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 06:14:53 GMT]
Connection timed out DEVICE:zxc [6 Mar 2011 06:15:24 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 06:24:09 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 07:01:31 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 07:10:46 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 07:45:13 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 07:56:32 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 08:17:09 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 08:40:37 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 08:54:29 GMT]
Connection timed out DEVICE:13 [6 Mar 2011 08:54:59 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 09:24:38 GMT]
13 cancled election initiation [6 Mar 2011 09:24:39 GMT]
Device or resource busy DEVICE:zxc [6 Mar 2011 09:29:48 GMT]
07 cancled election initiation [6 Mar 2011 09:29:53 GMT]
13 cancled election initiation [6 Mar 2011 09:29:53 GMT]
Device or resource busy DEVICE:zxc [6 Mar 2011 10:06:14 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 11:01:40 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 11:31:24 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 11:38:09 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 12:07:55 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 12:19:26 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 12:19:32 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 12:26:19 GMT]
13 cancled election initiation [6 Mar 2011 12:26:21 GMT]
Device or resource busy DEVICE:zxc [6 Mar 2011 13:07:42 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 13:07:49 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 14:33:41 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 14:33:46 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 14:42:50 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 14:52:00 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 15:03:19 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 15:03:25 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 15:49:36 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 16:10:11 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 16:26:10 GMT]
zxc cancled election initiation [6 Mar 2011 16:26:14 GMT]
Device or resource busy DEVICE:07 [6 Mar 2011 16:42:29 GMT]
Service discovery failed DEVICE:13 [6 Mar 2011 16:42:34 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 16:58:32 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 17:19:31 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 17:42:17 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 18:33:13 GMT]
07 cancled election initiation [6 Mar 2011 19:01:06 GMT]
Device or resource busy DEVICE:13 [6 Mar 2011 19:37:46 GMT]
Device or resource busy DEVICE:zxc [6 Mar 2011 19:37:51 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 19:51:38 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 20:39:55 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 21:23:37 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 22:08:02 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 22:08:07 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 22:17:16 GMT]
07 cancled election initiation [6 Mar 2011 23:56:04 GMT]
Device or resource busy DEVICE:asdf [7 Mar 2011 00:00:20 GMT]
Device or resource busy DEVICE:zxc [7 Mar 2011 00:00:21 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 00:00:21 GMT]
Service discovery failed DEVICE:13 [7 Mar 2011 00:25:13 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 00:42:52 GMT]
Service discovery failed DEVICE:ty [7 Mar 2011 00:42:54 GMT]
Connection reset by peer DEVICE:HTC Dream [7 Mar 2011 00:43:05 GMT]
zxc cancled election initiation [7 Mar 2011 00:43:05 GMT]
Device or resource busy DEVICE:asdf [7 Mar 2011 00:45:32 GMT]
HTC Dream cancled election initiation [7 Mar 2011 00:45:41 GMT]
Device or resource busy DEVICE:zxc [7 Mar 2011 00:48:27 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 00:48:32 GMT]
Device or resource busy DEVICE:07 [7 Mar 2011 00:48:33 GMT]
Device or resource busy DEVICE:07 [7 Mar 2011 00:51:29 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 01:51:41 GMT]
zxc cancled election initiation [7 Mar 2011 01:51:50 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 01:55:38 GMT]
Device or resource busy DEVICE:asdf [7 Mar 2011 01:55:41 GMT]
Device or resource busy DEVICE:13 [7 Mar 2011 01:55:42 GMT]
Service discovery failed DEVICE:zxc [7 Mar 2011 02:18:10 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 02:18:16 GMT]
HTC Dream cancled election initiation [7 Mar 2011 02:18:17 GMT]
Service discovery failed DEVICE:asdf [7 Mar 2011 02:32:36 GMT]
13 cancled election initiation [7 Mar 2011 02:32:42 GMT]
07 cancled election initiation [7 Mar 2011 02:32:42 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 03:06:18 GMT]
Service discovery failed DEVICE:asdf [7 Mar 2011 03:06:28 GMT]
07 cancled election initiation [7 Mar 2011 03:06:29 GMT]
Device or resource busy DEVICE:13 [7 Mar 2011 03:09:36 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 03:36:33 GMT]
07 cancled election initiation [7 Mar 2011 03:58:30 GMT]
Device or resource busy DEVICE:13 [7 Mar 2011 04:46:06 GMT]
Device or resource busy DEVICE:asdf [7 Mar 2011 04:46:07 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 04:46:08 GMT]
07 cancled election initiation [7 Mar 2011 06:24:35 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 06:43:46 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 06:43:46 GMT]
Device or resource busy DEVICE:13 [7 Mar 2011 06:43:47 GMT]
Device or resource busy DEVICE:asdf [7 Mar 2011 06:43:48 GMT]
Device or resource busy DEVICE:asdf [7 Mar 2011 06:59:41 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 06:59:42 GMT]
Device or resource busy DEVICE:13 [7 Mar 2011 06:59:48 GMT]
Service discovery failed DEVICE:13 [7 Mar 2011 07:20:12 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 08:02:39 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 08:24:30 GMT]
Service discovery failed DEVICE:13 [7 Mar 2011 09:18:36 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 10:24:12 GMT]
Service discovery failed DEVICE:ty [7 Mar 2011 10:48:53 GMT]
ty cancled election initiation [7 Mar 2011 11:19:49 GMT]
Device or resource busy DEVICE:07 [7 Mar 2011 11:22:29 GMT]
Device or resource busy DEVICE:asdf [7 Mar 2011 11:22:30 GMT]
Device or resource busy DEVICE:13 [7 Mar 2011 11:22:31 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 11:22:32 GMT]
Service discovery failed DEVICE:asdf [7 Mar 2011 11:41:50 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 12:09:23 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 12:31:44 GMT]
Connection reset by peer DEVICE:asdf [7 Mar 2011 12:31:47 GMT]
ty cancled election initiation [7 Mar 2011 12:31:47 GMT]
13 cancled election initiation [7 Mar 2011 12:31:47 GMT]
Service discovery failed DEVICE:asdf [7 Mar 2011 12:42:39 GMT]
13 cancled election initiation [7 Mar 2011 12:42:39 GMT]
ty cancled election initiation [7 Mar 2011 12:42:39 GMT]
Connection reset by peer DEVICE:asdf [7 Mar 2011 12:53:05 GMT]
zxc cancled election initiation [7 Mar 2011 12:53:14 GMT]
07 cancled election initiation [7 Mar 2011 12:53:14 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 12:54:58 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 13:21:55 GMT]
Service discovery failed DEVICE:ty [7 Mar 2011 13:25:41 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 15:14:14 GMT]
ty cancled election initiation [7 Mar 2011 15:29:00 GMT]
Device or resource busy DEVICE:zxc [7 Mar 2011 15:36:24 GMT]
Device or resource busy DEVICE:asdf [7 Mar 2011 15:36:24 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 15:36:25 GMT]
Device or resource busy DEVICE:07 [7 Mar 2011 15:36:26 GMT]
Connection reset by peer DEVICE:ty [7 Mar 2011 16:06:16 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 16:06:25 GMT]
asdf cancled election initiation [7 Mar 2011 16:06:33 GMT]
Service discovery failed DEVICE:asdf [7 Mar 2011 16:08:05 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 16:08:05 GMT]
Device or resource busy DEVICE:zxc [7 Mar 2011 16:08:06 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 16:25:26 GMT]
Service discovery failed DEVICE:asdf [7 Mar 2011 16:25:33 GMT]
Service discovery failed DEVICE:zxc [7 Mar 2011 16:40:54 GMT]
Service discovery failed DEVICE:asdf [7 Mar 2011 16:41:05 GMT]
HTC Dream cancled election initiation [7 Mar 2011 16:41:07 GMT]
07 cancled election initiation [7 Mar 2011 16:41:07 GMT]
Device or resource busy DEVICE:ty [7 Mar 2011 16:48:15 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 17:00:14 GMT]
HTC Dream cancled election initiation [7 Mar 2011 17:00:24 GMT]
asdf cancled election initiation [7 Mar 2011 17:00:54 GMT]
Device or resource busy DEVICE:ty [7 Mar 2011 17:12:54 GMT]
Service discovery failed DEVICE:asdf [7 Mar 2011 17:12:59 GMT]
07 cancled election initiation [7 Mar 2011 17:13:03 GMT]
HTC Dream cancled election initiation [7 Mar 2011 17:13:03 GMT]
zxc cancled election initiation [7 Mar 2011 17:13:04 GMT]
Device or resource busy DEVICE:ty [7 Mar 2011 17:20:06 GMT]
Service discovery failed DEVICE:zxc [7 Mar 2011 20:27:13 GMT]
07 cancled election initiation [7 Mar 2011 20:27:15 GMT]
HTC Dream cancled election initiation [7 Mar 2011 20:27:15 GMT]
Device or resource busy DEVICE:ty [7 Mar 2011 20:40:39 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 21:24:34 GMT]
