16:53:12, 00:23:D4:6A:A4:E2, 00:23:D4:6A:22:09, bluetooth_network, false, fresh
16:57:29, 00:23:D4:6A:A4:E2, 00:23:D4:6A:F5:43, bluetooth_network, false, fresh
17:00:20, 00:23:D4:6A:A4:E2, 00:23:D4:6A:F5:43, bluetooth_network, true, update
17:14:52, 00:23:D4:6A:A4:E2, 00:23:D4:6A:22:09, bluetooth_network, true, update
17:23:27, 00:23:D4:6A:A4:E2, 00:23:D4:6A:F5:43, bluetooth_network, true, update
