16:56:13, 00:23:D4:68:E1:E9, 00:23:D4:6A:D1:B8, bluetooth_network, false, fresh
16:58:12, 00:23:D4:68:E1:E9, 00:23:D4:6A:D1:B8, bluetooth_network, true, update
