1299116406792, 18:00:00, Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4082
Searchlight Schedule  t=7
1299117518150, 18:18:31, Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4102
1299117727837, 18:22:01, Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4096
1299117937694, 18:25:31, Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4082
1299118267287, 18:31:00, Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4081
1299118477153, 18:34:30, Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4073
1299118686923, 18:38:00, Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4063
1299118776839, 18:39:30, Battery: level = 92, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4059
1299118896728, 18:41:30, Battery: level = 91, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4054
1299119106504, 18:44:59, Battery: level = 90, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4047
1299119526097, 18:51:59, Battery: level = 89, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4045
1299119735892, 18:55:29, Battery: level = 88, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4039
1299119945697, 18:58:59, Battery: level = 87, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4030
1299120065566, 19:00:58, Battery: level = 86, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4015
1299120575077, 19:09:28, Battery: level = 85, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4018
1299120904966, 19:14:58, Battery: level = 84, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4012
1299121204465, 19:19:57, Battery: level = 83, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4011
1299121414325, 19:23:27, Battery: level = 82, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4007
1299121833872, 19:30:27, Battery: level = 81, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3996
1299122043646, 19:33:57, Battery: level = 80, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3993
1299122583072, 19:42:56, Battery: level = 79, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3999
1299122763106, 19:45:56, Battery: level = 78, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3947
1299123392306, 19:56:25, Battery: level = 77, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3967
1299123512223, 19:58:25, Battery: level = 76, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3959
1299123931812, 20:05:25, Battery: level = 75, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3961
1299124141583, 20:08:54, Battery: level = 74, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3954
1299124351375, 20:12:24, Battery: level = 73, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3949
1299124981086, 20:22:54, Battery: level = 72, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3934
1299125100637, 20:24:54, Battery: level = 71, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3943
1299125520213, 20:31:53, Battery: level = 70, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3930
1299126449307, 20:47:22, Battery: level = 69, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3930
1299126988823, 20:56:22, Battery: level = 68, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3905
1299127288787, 21:01:22, Battery: level = 67, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3914
1299128037774, 21:13:51, Battery: level = 66, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3904
1299128547302, 21:22:20, Battery: level = 65, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3890
1299129386637, 21:36:20, Battery: level = 64, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3882
1299129596292, 21:39:49, Battery: level = 63, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3877
1299129925937, 21:45:19, Battery: level = 62, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3877
1299130225645, 21:50:19, Battery: level = 61, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3869
1299130555496, 21:55:48, Battery: level = 60, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3861
1299130855094, 22:00:48, Battery: level = 59, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3863
1299131064787, 22:04:18, Battery: level = 58, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3859
1299131604287, 22:13:17, Battery: level = 57, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3847
1299131694200, 22:14:47, Battery: level = 56, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3843
1299132323669, 22:25:17, Battery: level = 55, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3828
1299132653274, 22:30:46, Battery: level = 54, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3791
1299132863055, 22:34:16, Battery: level = 53, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3818
1299133162814, 22:39:16, Battery: level = 52, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3816
1299133282666, 22:41:16, Battery: level = 51, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3801
1299133402552, 22:43:15, Battery: level = 50, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3801
1299133492442, 22:44:45, Battery: level = 49, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3787
1299134031926, 22:53:45, Battery: level = 48, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3799
1299134661288, 23:04:14, Battery: level = 47, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3792
1299134961007, 23:09:14, Battery: level = 46, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3773
1299135080904, 23:11:14, Battery: level = 45, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3775
1299135200783, 23:13:14, Battery: level = 44, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3776
1299135710282, 23:21:43, Battery: level = 43, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3776
1299136129858, 23:28:43, Battery: level = 42, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3768
1299136669532, 23:37:42, Battery: level = 41, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3725
1299136759296, 23:39:12, Battery: level = 40, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3762
1299137088990, 23:44:42, Battery: level = 39, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3767
1299137178860, 23:46:12, Battery: level = 38, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3764
1299137201947, 23:46:35, Battery: level = 38, scale = 100, status = 2, health = 2, plugged = 1, voltage = 3816
1299137203275, 23:46:36, Battery: level = 38, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3875
