1299116339247, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 2, voltage = 4181
Searchlight Schedule  t=7
1299116447604, 18:01:48, Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4158
1299117278910, 18:15:39, Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4106
1299117698468, 18:22:39, Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4099
1299118117987, 18:29:38, Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4083
1299118447741, 18:35:08, Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4082
1299118537746, 18:36:38, Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4083
1299118747437, 18:40:08, Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4068
1299119077114, 18:45:38, Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4074
1299119586745, 18:54:07, Battery: level = 92, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4059
1299119706429, 18:56:07, Battery: level = 91, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4059
1299119796468, 18:57:37, Battery: level = 90, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4048
1299120215942, 19:04:36, Battery: level = 89, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4042
1299120635647, 19:11:36, Battery: level = 88, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4043
1299120755404, 19:13:36, Battery: level = 87, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4028
1299121264909, 19:22:05, Battery: level = 86, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4024
1299121384790, 19:24:05, Battery: level = 85, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4021
1299121804415, 19:31:05, Battery: level = 84, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4016
1299122223998, 19:38:04, Battery: level = 83, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4012
1299122314054, 19:39:34, Battery: level = 82, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4005
1299122853428, 19:48:34, Battery: level = 81, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3991
