1299116338496, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 2, voltage = 4181
Searchlight Schedule  t=7
1299116444406, 18:01:46, Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4155
1299117772313, 18:23:54, Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4109
1299118191969, 18:30:53, Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4104
1299118281796, 18:32:23, Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4095
1299118401679, 18:34:23, Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4095
1299119031049, 18:44:52, Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4081
1299119240867, 18:48:22, Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4082
1299119330802, 18:49:52, Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4068
1299120080010, 19:02:21, Battery: level = 92, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4067
1299120170197, 19:03:51, Battery: level = 91, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4058
1299120709480, 19:12:51, Battery: level = 90, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4054
1299120799323, 19:14:21, Battery: level = 89, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4044
1299121338803, 19:23:20, Battery: level = 88, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4033
1299121428838, 19:24:50, Battery: level = 87, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4034
1299121848282, 19:31:49, Battery: level = 86, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4025
1299122388000, 19:40:49, Battery: level = 85, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4018
1299122477832, 19:42:19, Battery: level = 84, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4015
1299122807357, 19:47:49, Battery: level = 83, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4007
1299123017183, 19:51:18, Battery: level = 82, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4012
1299123316829, 19:56:18, Battery: level = 81, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3992
1299123646566, 20:01:48, Battery: level = 80, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3988
1299123736450, 20:03:18, Battery: level = 79, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3981
