1299117893575, 18:00:00, Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4099
Searchlight Schedule  t=7
1299118545678, 18:10:52, Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4103
1299118575825, 18:11:22, Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4096
1299118665625, 18:12:52, Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4093
1299119055185, 18:19:21, Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4091
1299119085127, 18:19:51, Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4082
1299119115164, 18:20:21, Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4073
1299119354898, 18:24:21, Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4058
1299119654671, 18:29:21, Battery: level = 92, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4063
1299119924442, 18:33:51, Battery: level = 91, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4052
1299120134155, 18:37:20, Battery: level = 90, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4047
1299120254003, 18:39:20, Battery: level = 89, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4047
1299120284207, 18:39:50, Battery: level = 88, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4045
1299120613640, 18:45:20, Battery: level = 87, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4034
1299120883403, 18:49:50, Battery: level = 86, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4026
1299121093232, 18:53:19, Battery: level = 85, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4011
1299121213076, 18:55:19, Battery: level = 84, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4024
1299121542915, 19:00:49, Battery: level = 83, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4005
1299121662633, 19:02:49, Battery: level = 82, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4001
1299121962433, 19:07:49, Battery: level = 81, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3996
1299122052333, 19:09:18, Battery: level = 80, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3985
1299122142142, 19:10:48, Battery: level = 79, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3984
1299122561767, 19:17:48, Battery: level = 78, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3976
