1299117856524, 18:00:00, Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4099
Searchlight Schedule  t=7
1299118729618, 18:14:33, Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4105
1299118759601, 18:15:03, Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4100
1299118819935, 18:16:03, Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4095
1299118999365, 18:19:03, Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4091
1299119359014, 18:25:02, Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4084
1299119478937, 18:27:02, Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4077
1299119808607, 18:32:32, Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4075
1299120048356, 18:36:31, Battery: level = 92, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4059
1299120168263, 18:38:31, Battery: level = 91, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4052
1299120258207, 18:40:01, Battery: level = 90, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4052
1299120527897, 18:44:31, Battery: level = 89, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4045
1299120587808, 18:45:31, Battery: level = 88, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4039
1299120737654, 18:48:01, Battery: level = 87, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4034
1299121127305, 18:54:30, Battery: level = 86, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4026
1299121247159, 18:56:30, Battery: level = 85, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4021
1299121636818, 19:03:00, Battery: level = 84, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4013
1299121726906, 19:04:30, Battery: level = 83, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4007
1299121756647, 19:05:00, Battery: level = 82, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3993
1299122176277, 19:11:59, Battery: level = 81, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3999
1299122296128, 19:13:59, Battery: level = 80, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3990
1299122356105, 19:14:59, Battery: level = 79, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3983
1299122775672, 19:21:59, Battery: level = 78, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3979
1299122805623, 19:22:29, Battery: level = 77, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3973
1299122925601, 19:24:29, Battery: level = 76, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3967
1299123315145, 19:30:58, Battery: level = 75, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3961
1299123465112, 19:33:28, Battery: level = 74, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3952
1299123974507, 19:41:58, Battery: level = 73, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3938
1299124034555, 19:42:58, Battery: level = 72, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3942
1299124334125, 19:47:57, Battery: level = 71, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3943
1299124544095, 19:51:27, Battery: level = 70, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3925
1299124634108, 19:52:57, Battery: level = 69, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3922
1299124813703, 19:55:57, Battery: level = 68, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3920
1299125203619, 20:02:27, Battery: level = 67, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3905
1299125712868, 20:10:56, Battery: level = 66, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3900
1299125772768, 20:11:56, Battery: level = 65, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3897
1299126222505, 20:19:26, Battery: level = 64, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3887
1299126312351, 20:20:55, Battery: level = 63, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3883
1299126671880, 20:26:55, Battery: level = 62, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3877
1299126821718, 20:29:25, Battery: level = 61, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3870
1299126881654, 20:30:25, Battery: level = 60, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3868
1299126941616, 20:31:25, Battery: level = 59, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3862
1299127391158, 20:38:54, Battery: level = 58, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3855
1299127421142, 20:39:24, Battery: level = 57, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3847
1299127511066, 20:40:54, Battery: level = 56, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3836
1299127900666, 20:47:24, Battery: level = 55, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3827
1299127900725, 20:47:24, Battery: level = 54, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3827
1299128440117, 20:56:23, Battery: level = 53, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3824
1299128919668, 21:04:23, Battery: level = 52, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3819
1299128949623, 21:04:53, Battery: level = 51, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3813
1299129009637, 21:05:53, Battery: level = 50, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3805
1299129249334, 21:09:52, Battery: level = 49, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3795
1299129519154, 21:14:22, Battery: level = 48, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3795
1299129669100, 21:16:52, Battery: level = 47, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3790
