1299117920641, 18:00:00, Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4121
Searchlight Schedule  t=7
1299119602781, 18:28:02, Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4109
1299119692715, 18:29:32, Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4104
1299120052351, 18:35:32, Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4100
1299120172205, 18:37:32, Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4090
1299120202178, 18:38:01, Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4087
1299120352033, 18:40:31, Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4075
1299120711924, 18:46:31, Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4073
1299120771665, 18:47:31, Battery: level = 92, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4071
1299121221227, 18:55:01, Battery: level = 91, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4046
1299121341050, 18:57:00, Battery: level = 90, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4040
1299121371033, 18:57:30, Battery: level = 89, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4045
1299121850582, 19:05:30, Battery: level = 88, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4039
1299121880534, 19:06:00, Battery: level = 87, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4017
1299122330380, 19:13:30, Battery: level = 86, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4028
1299122360061, 19:13:59, Battery: level = 85, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4006
1299122390022, 19:14:29, Battery: level = 84, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4018
1299122869592, 19:22:29, Battery: level = 83, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4015
1299123019477, 19:24:59, Battery: level = 82, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4004
1299123169306, 19:27:29, Battery: level = 81, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3988
1299123379101, 19:30:58, Battery: level = 80, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3990
1299123768751, 19:37:28, Battery: level = 79, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3975
1299124008527, 19:41:28, Battery: level = 78, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3982
1299124098428, 19:42:58, Battery: level = 77, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3974
1299124577950, 19:50:57, Battery: level = 76, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3966
1299124607916, 19:51:27, Battery: level = 75, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3963
1299124697879, 19:52:57, Battery: level = 74, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3957
1299125177546, 20:00:57, Battery: level = 73, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3947
1299125207361, 20:01:27, Battery: level = 72, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3946
1299125746791, 20:10:26, Battery: level = 71, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3933
1299125776751, 20:10:56, Battery: level = 70, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3930
1299125926658, 20:13:26, Battery: level = 69, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3925
1299126016539, 20:14:56, Battery: level = 68, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3919
1299126406204, 20:21:26, Battery: level = 67, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3915
1299126466250, 20:22:26, Battery: level = 66, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3912
