11:21:24, 00:23:D4:6A:22:09, 00:23:D4:6A:B6:B9, bluetooth_network, false, fresh
11:21:25, 00:23:D4:6A:22:09, 00:23:D4:6A:F5:43, bluetooth_network, false, fresh
11:21:25, 00:23:D4:6A:22:09, 00:23:D4:68:E1:E9, bluetooth_network, false, fresh
11:21:27, 00:23:D4:6A:22:09, 00:23:D4:6A:D1:B8, bluetooth_network, true, update
11:27:36, 00:23:D4:6A:22:09, 00:23:D4:6A:D1:B8, bluetooth_network, true, update
