18:00:00; Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 2, voltage = 4182
18:00:22; Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4098
18:10:36; Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4075
18:12:06; Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4072
18:12:36; Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4071
18:14:36; Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4063
18:15:36; Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4059
18:19:06; Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4048
18:19:36; Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4044
18:22:06; Battery: level = 92, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4039
18:24:05; Battery: level = 91, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4030
18:26:35; Battery: level = 90, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4017
18:27:05; Battery: level = 89, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4021
18:28:35; Battery: level = 88, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4016
18:32:05; Battery: level = 87, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4005
18:32:35; Battery: level = 86, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4003
18:34:35; Battery: level = 85, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3996
18:38:05; Battery: level = 84, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3984
18:39:34; Battery: level = 83, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3980
18:40:04; Battery: level = 82, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3978
18:43:34; Battery: level = 81, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3967
18:44:04; Battery: level = 80, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3961
18:47:34; Battery: level = 79, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3950
18:48:34; Battery: level = 78, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3913
18:49:04; Battery: level = 77, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3937
18:49:34; Battery: level = 76, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3943
18:54:04; Battery: level = 75, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3933
18:55:34; Battery: level = 74, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3929
18:57:33; Battery: level = 73, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3923
19:01:33; Battery: level = 72, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3911
19:03:03; Battery: level = 71, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3906
19:04:03; Battery: level = 70, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3901
19:07:03; Battery: level = 69, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3890
19:08:03; Battery: level = 68, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3887
19:10:33; Battery: level = 67, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3886
19:15:02; Battery: level = 66, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3874
19:15:32; Battery: level = 65, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3869
19:19:02; Battery: level = 64, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3863
19:19:32; Battery: level = 63, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3850
19:22:02; Battery: level = 62, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3853
19:24:02; Battery: level = 61, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3847
19:28:32; Battery: level = 60, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3831
19:30:02; Battery: level = 59, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3830
19:32:01; Battery: level = 58, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3824
19:32:31; Battery: level = 57, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3822
19:34:31; Battery: level = 56, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3812
19:36:31; Battery: level = 55, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3804
19:39:31; Battery: level = 54, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3800
19:40:01; Battery: level = 53, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3799
19:42:31; Battery: level = 52, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3785
19:43:31; Battery: level = 51, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3771
19:47:31; Battery: level = 50, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3780
19:49:30; Battery: level = 49, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3756
19:50:00; Battery: level = 48, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3752
19:51:00; Battery: level = 47, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3770
19:54:30; Battery: level = 46, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3766
19:56:30; Battery: level = 45, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3762
19:58:00; Battery: level = 44, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3759
19:58:30; Battery: level = 43, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3745
20:04:00; Battery: level = 42, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3748
20:06:29; Battery: level = 41, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3745
20:06:59; Battery: level = 40, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3739
20:09:29; Battery: level = 39, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3739
20:09:59; Battery: level = 38, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3739
20:10:59; Battery: level = 37, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3738
20:12:59; Battery: level = 36, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3715
20:14:29; Battery: level = 35, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3730
20:17:29; Battery: level = 34, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3729
20:18:59; Battery: level = 33, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3722
20:23:28; Battery: level = 32, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3720
20:25:58; Battery: level = 31, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3717
20:29:28; Battery: level = 30, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3708
20:32:28; Battery: level = 29, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3703
20:33:28; Battery: level = 28, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3708
20:36:58; Battery: level = 27, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3703
20:39:57; Battery: level = 26, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3699
20:42:27; Battery: level = 25, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3698
20:44:57; Battery: level = 24, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3696
20:45:57; Battery: level = 23, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3683
20:52:57; Battery: level = 22, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3687
20:57:26; Battery: level = 21, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3682
20:57:56; Battery: level = 20, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3679
21:04:19; Battery: level = 20, scale = 100, status = 2, health = 2, plugged = 1, voltage = 3652
21:04:19; Battery: level = 20, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3652
21:07:56; Battery: level = 21, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3736
21:11:26; Battery: level = 22, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3757
21:14:55; Battery: level = 23, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3750
21:17:55; Battery: level = 24, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3763
21:21:55; Battery: level = 25, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3766
21:25:25; Battery: level = 26, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3770
21:28:55; Battery: level = 27, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3772
21:31:54; Battery: level = 28, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3773
21:35:24; Battery: level = 29, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3702
21:38:07; Battery: level = 29, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3706
21:38:54; Battery: level = 28, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3701
21:39:24; Battery: level = 27, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3696
21:40:24; Battery: level = 26, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3693
21:40:42; Battery: level = 26, scale = 100, status = 2, health = 2, plugged = 1, voltage = 3689
21:40:42; Battery: level = 26, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3689
