07:34:51, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4120
UConnect Schedule  prime=7
07:41:21, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4120, active bt peers=0, potential bt peers=6
UConnect Schedule  prime=7
07:58:04, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4120, active bt peers=3, potential bt peers=5
UConnect Schedule  prime=7
12:21:19, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4120, active bt peers=1, potential bt peers=5
UConnect Schedule  prime=7
12:37:12, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4120, active bt peers=3, potential bt peers=5
UConnect Schedule  prime=7
14:32:09, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4120, active bt peers=3, potential bt peers=5
UConnect Schedule  prime=7
15:50:18, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4120, active bt peers=2, potential bt peers=5
16:00:30, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4120
17:29:14, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4120
UConnect Schedule  prime=7
