13:38:02, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4088, active bt peers=5, potential bt peers=6
UConnect Schedule  prime=7
13:38:02 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
01:08:45, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 2, voltage = 4131
01:09:42, 18:00:01, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 2, voltage = 4131
UConnect Schedule  prime=7
01:09:44, 00:23:D4:6A:A4:E2, STARTING NEW INSTANCE, POTENTIAL NEIGHBORS = 6, 
01:10:05, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 2, voltage = 4131, active bt peers=0, potential bt peers=6
UConnect Schedule  prime=7
01:10:05, 00:23:D4:6A:A4:E2, STARTING NEW INSTANCE, POTENTIAL NEIGHBORS = 6, 
01:19:36, 18:09:32, Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4105, active bt peers=0, potential bt peers=6
01:31:57, 18:21:53, Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4083, active bt peers=1, potential bt peers=6
01:33:57, 18:23:53, Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4061, active bt peers=1, potential bt peers=6
01:36:27, 18:26:23, Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4066, active bt peers=1, potential bt peers=6
01:38:57, 18:28:52, Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4059, active bt peers=1, potential bt peers=6
01:39:27, 18:29:22, Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4058, active bt peers=1, potential bt peers=6
01:39:57, 18:29:53, Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4018, active bt peers=1, potential bt peers=6
01:42:57, 18:32:52, Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4031, active bt peers=1, potential bt peers=6
