06:56:54, 18:00:00, Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4163
UConnect Schedule  prime=7
07:05:48, 18:08:54, Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4107
07:18:48, 18:21:53, Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4107
07:27:17, 18:30:22, Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4086
07:30:47, 18:33:52, Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4091
07:43:16, 18:46:22, Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4078
07:44:46, 18:47:51, Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4078
07:59:15, 19:02:21, Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4060
08:00:45, 19:03:51, Battery: level = 92, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4044
08:02:45, 19:05:50, Battery: level = 91, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4051
08:04:45, 19:07:50, Battery: level = 90, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4051
08:20:14, 19:23:19, Battery: level = 89, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4044
08:22:14, 19:25:19, Battery: level = 88, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4041
08:28:13, 19:31:19, Battery: level = 87, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4024
08:38:43, 19:41:48, Battery: level = 86, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4028
08:40:43, 19:43:48, Battery: level = 85, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4013
08:41:43, 19:44:48, Battery: level = 84, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4006
08:46:42, 19:49:48, Battery: level = 83, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4005
08:47:42, 19:50:48, Battery: level = 82, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4000
08:56:42, 19:59:48, Battery: level = 81, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4000
08:57:42, 20:00:47, Battery: level = 80, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3997
09:03:41, 20:06:47, Battery: level = 79, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3993
09:13:41, 20:16:46, Battery: level = 78, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3973
09:17:11, 20:20:16, Battery: level = 77, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3973
09:27:10, 20:30:16, Battery: level = 76, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3973
09:32:10, 20:35:15, Battery: level = 75, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3950
09:33:10, 20:36:15, Battery: level = 74, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3950
09:38:39, 20:41:45, Battery: level = 73, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3941
09:54:38, 20:57:44, Battery: level = 72, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3939
09:55:09, 20:58:14, Battery: level = 71, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3947
10:04:38, 21:07:43, Battery: level = 70, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3933
10:06:08, 21:09:13, Battery: level = 69, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3924
10:08:08, 21:11:13, Battery: level = 68, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3919
10:18:07, 21:21:12, Battery: level = 67, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3911
10:19:07, 21:22:12, Battery: level = 66, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3906
10:20:37, 21:23:42, Battery: level = 65, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3915
10:35:36, 21:38:41, Battery: level = 64, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3890
10:45:05, 21:48:11, Battery: level = 63, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3894
10:53:35, 21:56:40, Battery: level = 62, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3889
10:58:05, 22:01:11, Battery: level = 61, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3880
11:27:33, 22:30:38, Battery: level = 60, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3853
11:29:33, 22:32:38, Battery: level = 59, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3865
11:31:03, 22:34:08, Battery: level = 58, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3856
11:45:32, 22:48:37, Battery: level = 57, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3842
11:46:02, 22:49:07, Battery: level = 56, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3838
11:55:31, 22:58:37, Battery: level = 55, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3838
12:06:01, 23:09:06, Battery: level = 54, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3815
