Service discovery failed DEVICE:09 [4 Mar 2011 14:06:13 GMT]
08 cancled election initiation [4 Mar 2011 14:06:25 GMT]
Service discovery failed DEVICE:qwerty [4 Mar 2011 14:16:09 GMT]
Service discovery failed DEVICE:08 [4 Mar 2011 14:34:32 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 14:57:32 GMT]
Service discovery failed DEVICE:09 [4 Mar 2011 15:04:22 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 15:04:27 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 15:18:08 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 15:31:45 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 15:45:26 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 15:59:07 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 16:12:53 GMT]
HTC Dream cancled election initiation [4 Mar 2011 16:17:20 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 16:40:23 GMT]
Service discovery failed DEVICE:HTC Dream [4 Mar 2011 16:44:58 GMT]
HTC Dream cancled election initiation [4 Mar 2011 16:49:25 GMT]
HTC Dream cancled election initiation [4 Mar 2011 16:53:52 GMT]
HTC Dream cancled election initiation [4 Mar 2011 17:12:19 GMT]
HTC Dream cancled election initiation [4 Mar 2011 17:35:14 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 03:40:34 GMT]
Connection timed out DEVICE:09 [6 Mar 2011 03:41:00 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 03:45:32 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 03:53:12 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 03:53:14 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 03:59:32 GMT]
09 cancled election initiation [6 Mar 2011 03:59:32 GMT]
cnd45 cancled election initiation [6 Mar 2011 04:13:46 GMT]
09 cancled election initiation [6 Mar 2011 04:13:46 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 04:48:43 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 04:48:50 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 05:00:11 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 05:28:00 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 05:34:56 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 05:35:01 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 05:44:13 GMT]
09 cancled election initiation [6 Mar 2011 05:44:13 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 06:11:57 GMT]
cnd45 cancled election initiation [6 Mar 2011 06:57:45 GMT]
08 cancled election initiation [6 Mar 2011 07:13:47 GMT]
08 cancled election initiation [6 Mar 2011 08:04:58 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 09:09:18 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 09:36:56 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 09:53:56 GMT]
Connection timed out DEVICE:cnd45 [6 Mar 2011 10:03:25 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 10:03:30 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 10:03:35 GMT]
09 cancled election initiation [6 Mar 2011 10:07:24 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 10:16:46 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 10:16:51 GMT]
09 cancled election initiation [6 Mar 2011 10:53:24 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 11:04:45 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 11:51:11 GMT]
cnd45 cancled election initiation [6 Mar 2011 11:51:11 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 12:02:28 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 12:02:35 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 12:11:41 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 12:28:42 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 12:37:51 GMT]
08 cancled election initiation [6 Mar 2011 13:07:42 GMT]
09 cancled election initiation [6 Mar 2011 13:16:58 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 13:51:19 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 14:09:34 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 14:18:56 GMT]
cnd45 cancled election initiation [6 Mar 2011 14:32:53 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 14:48:51 GMT]
cnd45 cancled election initiation [6 Mar 2011 14:48:52 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 15:02:30 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 15:11:44 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 15:23:24 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 15:54:09 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 16:15:26 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 16:27:50 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 16:41:43 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 16:53:08 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 17:09:29 GMT]
Service discovery failed DEVICE:cnd45 [6 Mar 2011 17:23:31 GMT]
cnd45 cancled election initiation [6 Mar 2011 19:03:21 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 19:14:40 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 19:54:12 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 19:54:20 GMT]
09 cancled election initiation [6 Mar 2011 20:03:30 GMT]
cnd45 cancled election initiation [6 Mar 2011 20:47:37 GMT]
Service discovery failed DEVICE:08 [6 Mar 2011 21:39:12 GMT]
cnd45 cancled election initiation [6 Mar 2011 21:55:10 GMT]
09 cancled election initiation [6 Mar 2011 22:30:38 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 23:23:34 GMT]
Service discovery failed DEVICE:09 [6 Mar 2011 23:33:44 GMT]
08 cancled election initiation [6 Mar 2011 23:33:51 GMT]
Service discovery failed DEVICE:08 [7 Mar 2011 00:38:02 GMT]
Service discovery failed DEVICE:qwerty [7 Mar 2011 01:23:58 GMT]
Service discovery failed DEVICE:08 [7 Mar 2011 01:24:04 GMT]
Service discovery failed DEVICE:09 [7 Mar 2011 01:42:12 GMT]
Service discovery failed DEVICE:08 [7 Mar 2011 01:56:48 GMT]
cnd45 cancled election initiation [7 Mar 2011 01:56:50 GMT]
Service discovery failed DEVICE:09 [7 Mar 2011 02:16:37 GMT]
cnd45 cancled election initiation [7 Mar 2011 02:16:38 GMT]
08 cancled election initiation [7 Mar 2011 02:16:38 GMT]
Service discovery failed DEVICE:08 [7 Mar 2011 02:32:28 GMT]
cnd45 cancled election initiation [7 Mar 2011 02:32:28 GMT]
Service discovery failed DEVICE:09 [7 Mar 2011 02:36:57 GMT]
cnd45 cancled election initiation [7 Mar 2011 02:49:17 GMT]
08 cancled election initiation [7 Mar 2011 02:49:17 GMT]
Service discovery failed DEVICE:09 [7 Mar 2011 03:16:03 GMT]
qwerty cancled election initiation [7 Mar 2011 03:16:04 GMT]
08 cancled election initiation [7 Mar 2011 03:16:04 GMT]
cnd45 cancled election initiation [7 Mar 2011 03:16:04 GMT]
Connection reset by peer DEVICE:cnd45 [7 Mar 2011 03:29:54 GMT]
08 cancled election initiation [7 Mar 2011 03:30:01 GMT]
Service discovery failed DEVICE:08 [7 Mar 2011 03:41:20 GMT]
Service discovery failed DEVICE:qwerty [7 Mar 2011 03:41:25 GMT]
Service discovery failed DEVICE:09 [7 Mar 2011 03:41:30 GMT]
qwerty cancled election initiation [7 Mar 2011 03:45:57 GMT]
08 cancled election initiation [7 Mar 2011 03:45:57 GMT]
Service discovery failed DEVICE:08 [7 Mar 2011 04:24:47 GMT]
09 cancled election initiation [7 Mar 2011 04:24:49 GMT]
qwerty cancled election initiation [7 Mar 2011 04:36:07 GMT]
09 cancled election initiation [7 Mar 2011 04:36:07 GMT]
qwerty cancled election initiation [7 Mar 2011 05:03:03 GMT]
Service discovery failed DEVICE:qwerty [7 Mar 2011 05:14:22 GMT]
09 cancled election initiation [7 Mar 2011 05:14:23 GMT]
09 cancled election initiation [7 Mar 2011 05:18:46 GMT]
Service discovery failed DEVICE:09 [7 Mar 2011 05:23:15 GMT]
qwerty cancled election initiation [7 Mar 2011 05:34:45 GMT]
08 cancled election initiation [7 Mar 2011 05:46:10 GMT]
qwerty cancled election initiation [7 Mar 2011 05:46:10 GMT]
Connection reset by peer DEVICE:08 [7 Mar 2011 05:57:28 GMT]
09 cancled election initiation [7 Mar 2011 06:08:45 GMT]
qwerty cancled election initiation [7 Mar 2011 06:13:40 GMT]
08 cancled election initiation [7 Mar 2011 06:30:27 GMT]
08 cancled election initiation [7 Mar 2011 06:39:50 GMT]
Service discovery failed DEVICE:qwerty [7 Mar 2011 06:51:08 GMT]
Service discovery failed DEVICE:08 [7 Mar 2011 06:51:13 GMT]
09 cancled election initiation [7 Mar 2011 07:07:33 GMT]
08 cancled election initiation [7 Mar 2011 07:24:03 GMT]
08 cancled election initiation [7 Mar 2011 07:35:19 GMT]
qwerty cancled election initiation [7 Mar 2011 07:51:00 GMT]
08 cancled election initiation [7 Mar 2011 08:02:16 GMT]
qwerty cancled election initiation [7 Mar 2011 08:02:16 GMT]
Connection reset by peer DEVICE:qwerty [7 Mar 2011 08:13:34 GMT]
08 cancled election initiation [7 Mar 2011 08:13:35 GMT]
Service discovery failed DEVICE:09 [7 Mar 2011 08:24:53 GMT]
Service discovery failed DEVICE:08 [7 Mar 2011 08:24:58 GMT]
08 cancled election initiation [7 Mar 2011 08:29:22 GMT]
qwerty cancled election initiation [7 Mar 2011 08:37:12 GMT]
08 cancled election initiation [7 Mar 2011 08:54:23 GMT]
08 cancled election initiation [7 Mar 2011 09:20:34 GMT]
08 cancled election initiation [7 Mar 2011 09:29:45 GMT]
08 cancled election initiation [7 Mar 2011 09:38:55 GMT]
08 cancled election initiation [7 Mar 2011 09:48:06 GMT]
08 cancled election initiation [7 Mar 2011 09:57:18 GMT]
08 cancled election initiation [7 Mar 2011 10:06:28 GMT]
08 cancled election initiation [7 Mar 2011 10:15:39 GMT]
08 cancled election initiation [7 Mar 2011 10:24:52 GMT]
08 cancled election initiation [7 Mar 2011 10:34:02 GMT]
qwerty cancled election initiation [7 Mar 2011 10:45:20 GMT]
08 cancled election initiation [7 Mar 2011 10:45:20 GMT]
Service discovery failed DEVICE:qwerty [7 Mar 2011 10:49:48 GMT]
qwerty cancled election initiation [7 Mar 2011 10:57:37 GMT]
Service discovery failed DEVICE:qwerty [7 Mar 2011 11:02:06 GMT]
qwerty cancled election initiation [7 Mar 2011 11:09:45 GMT]
08 cancled election initiation [7 Mar 2011 11:28:11 GMT]
08 cancled election initiation [7 Mar 2011 11:37:21 GMT]
08 cancled election initiation [7 Mar 2011 11:46:30 GMT]
08 cancled election initiation [7 Mar 2011 11:55:39 GMT]
08 cancled election initiation [7 Mar 2011 12:04:49 GMT]
08 cancled election initiation [7 Mar 2011 12:13:58 GMT]
08 cancled election initiation [7 Mar 2011 12:23:06 GMT]
08 cancled election initiation [7 Mar 2011 12:32:18 GMT]
08 cancled election initiation [7 Mar 2011 12:41:28 GMT]
08 cancled election initiation [7 Mar 2011 12:50:36 GMT]
09 cancled election initiation [7 Mar 2011 13:08:33 GMT]
09 cancled election initiation [7 Mar 2011 14:00:30 GMT]
09 cancled election initiation [7 Mar 2011 14:20:40 GMT]
Service discovery failed DEVICE:cnd45 [7 Mar 2011 14:27:57 GMT]
Service discovery failed DEVICE:cnd45 [7 Mar 2011 14:39:28 GMT]
09 cancled election initiation [7 Mar 2011 14:39:28 GMT]
cnd45 cancled election initiation [7 Mar 2011 15:22:46 GMT]
09 cancled election initiation [7 Mar 2011 15:32:44 GMT]
cnd45 cancled election initiation [7 Mar 2011 15:32:44 GMT]
Service discovery failed DEVICE:09 [7 Mar 2011 15:35:03 GMT]
Service discovery failed DEVICE:cnd45 [7 Mar 2011 15:38:17 GMT]
Service discovery failed DEVICE:09 [7 Mar 2011 15:55:52 GMT]
Service discovery failed DEVICE:09 [7 Mar 2011 16:05:52 GMT]
Service discovery failed DEVICE:cnd45 [7 Mar 2011 16:34:00 GMT]
Service discovery failed DEVICE:09 [7 Mar 2011 16:34:05 GMT]
09 cancled election initiation [7 Mar 2011 16:36:24 GMT]
Service discovery failed DEVICE:cnd45 [7 Mar 2011 16:46:22 GMT]
09 cancled election initiation [7 Mar 2011 16:46:22 GMT]
cnd45 cancled election initiation [7 Mar 2011 16:48:45 GMT]
Service discovery failed DEVICE:09 [7 Mar 2011 17:55:39 GMT]
Service discovery failed DEVICE:09 [7 Mar 2011 18:06:36 GMT]
