Service discovery failed DEVICE:11 [17 Mar 2011 07:34:59 GMT]
Service discovery failed DEVICE:11 [17 Mar 2011 07:39:11 GMT]
Service discovery failed DEVICE:qwerty [17 Mar 2011 07:53:02 GMT]
Service discovery failed DEVICE:11 [17 Mar 2011 08:41:45 GMT]
Connection timed out DEVICE:qwerty [17 Mar 2011 09:55:47 GMT]
Service discovery failed DEVICE:11 [17 Mar 2011 09:55:53 GMT]
11 cancled election initiation [17 Mar 2011 10:01:33 GMT]
Service discovery failed DEVICE:qwerty [17 Mar 2011 10:09:55 GMT]
11 cancled election initiation [17 Mar 2011 10:29:00 GMT]
qwerty cancled election initiation [17 Mar 2011 11:39:13 GMT]
11 cancled election initiation [17 Mar 2011 12:18:59 GMT]
11 cancled election initiation [17 Mar 2011 12:38:47 GMT]
Service discovery failed DEVICE:qwerty [17 Mar 2011 12:59:39 GMT]
Service discovery failed DEVICE:qwerty [17 Mar 2011 13:24:50 GMT]
Service discovery failed DEVICE:qwerty [17 Mar 2011 15:08:33 GMT]
Service discovery failed DEVICE:11 [17 Mar 2011 15:27:48 GMT]
Service discovery failed DEVICE:qwerty [17 Mar 2011 15:31:41 GMT]
Service discovery failed DEVICE:11 [17 Mar 2011 17:23:12 GMT]
11 cancled election initiation [17 Mar 2011 17:34:43 GMT]
Service discovery failed DEVICE:qwerty [17 Mar 2011 17:55:45 GMT]
Service discovery failed DEVICE:qwerty [17 Mar 2011 18:05:18 GMT]
Service discovery failed DEVICE:qwerty [17 Mar 2011 18:13:43 GMT]
Service discovery failed DEVICE:qwerty [17 Mar 2011 18:41:25 GMT]
qwerty cancled election initiation [17 Mar 2011 19:33:49 GMT]
Service discovery failed DEVICE:qwerty [17 Mar 2011 19:59:01 GMT]
Service discovery failed DEVICE:11 [17 Mar 2011 21:52:21 GMT]
Service discovery failed DEVICE:qwerty [17 Mar 2011 22:42:56 GMT]
Service discovery failed DEVICE:11 [17 Mar 2011 23:24:49 GMT]
Service discovery failed DEVICE:qwerty [17 Mar 2011 23:24:58 GMT]
Service discovery failed DEVICE:11 [18 Mar 2011 00:02:27 GMT]
Service discovery failed DEVICE:11 [18 Mar 2011 01:22:24 GMT]
Service discovery failed DEVICE:11 [18 Mar 2011 01:34:57 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 04:56:00 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 05:46:27 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 06:11:41 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 06:36:54 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 09:40:09 GMT]
Service discovery failed DEVICE:11 [18 Mar 2011 11:49:31 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 11:49:36 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 12:52:17 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 13:04:51 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 13:17:28 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 13:38:26 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 13:51:02 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 14:12:02 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 15:02:30 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 16:54:08 GMT]
Service discovery failed DEVICE:11 [18 Mar 2011 18:26:15 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 20:21:06 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 21:07:20 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 22:14:38 GMT]
Service discovery failed DEVICE:qwerty [18 Mar 2011 23:34:06 GMT]
Connection timed out DEVICE:qwerty [19 Mar 2011 01:15:11 GMT]
Connection timed out DEVICE:11 [19 Mar 2011 01:23:35 GMT]
