02:36:25, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208
UConnect Schedule  prime=7
02:54:21, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=1, potential bt peers=6
UConnect Schedule  prime=7
03:14:52, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=1, potential bt peers=6
UConnect Schedule  prime=7
03:14:59, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=0, potential bt peers=6
UConnect Schedule  prime=7
03:44:16, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=1, potential bt peers=6
UConnect Schedule  prime=7
04:21:08, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=1, potential bt peers=6
UConnect Schedule  prime=7
04:59:40, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=1, potential bt peers=6
UConnect Schedule  prime=7
05:29:40, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=1, potential bt peers=6
UConnect Schedule  prime=7
05:53:08, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=1, potential bt peers=6
UConnect Schedule  prime=7
06:16:12, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=2, potential bt peers=6
UConnect Schedule  prime=7
06:40:34, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=2, potential bt peers=5
UConnect Schedule  prime=7
06:58:09, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=2, potential bt peers=5
UConnect Schedule  prime=7
07:20:30, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=2, potential bt peers=5
UConnect Schedule  prime=7
07:37:35, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=2, potential bt peers=5
UConnect Schedule  prime=7
07:57:36, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=1, potential bt peers=5
UConnect Schedule  prime=7
12:21:41, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=1, potential bt peers=5
UConnect Schedule  prime=7
12:37:01, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=2, potential bt peers=5
UConnect Schedule  prime=7
14:35:47, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=3, potential bt peers=5
UConnect Schedule  prime=7
15:45:50, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208, active bt peers=3, potential bt peers=5
15:50:56, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208
17:28:30, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4208
UConnect Schedule  prime=7
