Service discovery failed DEVICE:asdf [17 Mar 2011 09:57:17 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 10:04:44 GMT]
Service discovery failed DEVICE:zxc [17 Mar 2011 11:27:17 GMT]
Service discovery failed DEVICE:zxc [17 Mar 2011 11:35:43 GMT]
zxc cancled election initiation [17 Mar 2011 11:43:58 GMT]
Service discovery failed DEVICE:07 [17 Mar 2011 12:52:13 GMT]
Service discovery failed DEVICE:07 [17 Mar 2011 13:09:27 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 13:09:32 GMT]
zxc cancled election initiation [17 Mar 2011 13:09:32 GMT]
Service discovery failed DEVICE:07 [17 Mar 2011 13:13:44 GMT]
asdf cancled election initiation [17 Mar 2011 13:13:52 GMT]
Device or resource busy DEVICE:zxc [17 Mar 2011 13:17:56 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 13:18:02 GMT]
Service discovery failed DEVICE:zxc [17 Mar 2011 14:48:18 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 15:03:36 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 18:00:55 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 18:13:29 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 18:26:08 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 18:38:40 GMT]
07 cancled election initiation [17 Mar 2011 19:36:20 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 20:06:32 GMT]
Service discovery failed DEVICE:zxc [17 Mar 2011 20:19:02 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 20:44:08 GMT]
Service discovery failed DEVICE:zxc [17 Mar 2011 20:44:13 GMT]
Service discovery failed DEVICE:07 [17 Mar 2011 22:56:50 GMT]
Service discovery failed DEVICE:zxc [18 Mar 2011 01:23:35 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 02:01:24 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 03:02:52 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 03:19:37 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 03:32:12 GMT]
Service discovery failed DEVICE:zxc [18 Mar 2011 03:44:43 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 03:53:09 GMT]
Service discovery failed DEVICE:zxc [18 Mar 2011 04:41:47 GMT]
Connection timed out DEVICE:07 [18 Mar 2011 04:42:21 GMT]
Service discovery failed DEVICE:zxc [18 Mar 2011 05:11:08 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 05:44:40 GMT]
Service discovery failed DEVICE:zxc [18 Mar 2011 08:02:18 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 12:52:08 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 13:17:14 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 16:02:19 GMT]
asdf cancled election initiation [18 Mar 2011 16:02:24 GMT]
asdf cancled election initiation [18 Mar 2011 16:58:30 GMT]
asdf cancled election initiation [18 Mar 2011 17:17:42 GMT]
Connection timed out DEVICE:asdf [18 Mar 2011 18:35:06 GMT]
asdf cancled election initiation [18 Mar 2011 23:43:35 GMT]
asdf cancled election initiation [19 Mar 2011 03:42:24 GMT]
Service discovery failed DEVICE:asdf [19 Mar 2011 04:13:34 GMT]
Connection timed out DEVICE:asdf [19 Mar 2011 07:50:07 GMT]
Service discovery failed DEVICE:asdf [19 Mar 2011 10:19:44 GMT]
Service discovery failed DEVICE:asdf [19 Mar 2011 12:49:38 GMT]
Service discovery failed DEVICE:asdf [19 Mar 2011 13:56:12 GMT]
Service discovery failed DEVICE:asdf [19 Mar 2011 14:32:13 GMT]
Service discovery failed DEVICE:asdf [19 Mar 2011 15:24:58 GMT]
Connection timed out DEVICE:asdf [19 Mar 2011 15:59:01 GMT]
