Service discovery failed DEVICE:asdf [17 Mar 2011 11:04:22 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 11:23:14 GMT]
Service discovery failed DEVICE:07 [17 Mar 2011 12:48:09 GMT]
Service discovery failed DEVICE:07 [17 Mar 2011 14:59:34 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 17:31:37 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 18:09:29 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 18:30:30 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 18:43:04 GMT]
ty cancled election initiation [17 Mar 2011 19:02:20 GMT]
07 cancled election initiation [17 Mar 2011 19:02:20 GMT]
ty cancled election initiation [17 Mar 2011 19:06:37 GMT]
07 cancled election initiation [17 Mar 2011 19:06:38 GMT]
ty cancled election initiation [17 Mar 2011 19:10:52 GMT]
07 cancled election initiation [17 Mar 2011 19:10:52 GMT]
ty cancled election initiation [17 Mar 2011 19:15:09 GMT]
07 cancled election initiation [17 Mar 2011 19:15:10 GMT]
ty cancled election initiation [17 Mar 2011 19:19:27 GMT]
07 cancled election initiation [17 Mar 2011 19:19:28 GMT]
ty cancled election initiation [17 Mar 2011 19:23:41 GMT]
07 cancled election initiation [17 Mar 2011 19:23:42 GMT]
ty cancled election initiation [17 Mar 2011 19:27:58 GMT]
07 cancled election initiation [17 Mar 2011 19:27:59 GMT]
Service discovery failed DEVICE:07 [17 Mar 2011 20:14:58 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 20:15:09 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 20:35:59 GMT]
Service discovery failed DEVICE:07 [17 Mar 2011 22:52:53 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 23:05:21 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 23:22:11 GMT]
Service discovery failed DEVICE:07 [17 Mar 2011 23:34:42 GMT]
Service discovery failed DEVICE:asdf [17 Mar 2011 23:51:28 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 00:04:06 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 00:16:40 GMT]
Service discovery failed DEVICE:ty [18 Mar 2011 00:37:33 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 00:37:43 GMT]
Service discovery failed DEVICE:ty [18 Mar 2011 00:58:35 GMT]
Service discovery failed DEVICE:ty [18 Mar 2011 01:15:24 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 01:15:30 GMT]
Connection timed out DEVICE:07 [18 Mar 2011 01:32:33 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 01:53:07 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 02:09:59 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 02:10:05 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 02:46:14 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 03:11:27 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 03:40:47 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 05:07:04 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 05:28:10 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 05:40:38 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 05:40:44 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 06:34:21 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 07:07:52 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 07:07:57 GMT]
Service discovery failed DEVICE:ty [18 Mar 2011 07:41:27 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 07:41:40 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 07:54:05 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 09:01:20 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 09:13:59 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 09:43:24 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 10:00:14 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 10:16:56 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 10:33:42 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 11:11:26 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 11:28:12 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 11:57:38 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 12:27:02 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 12:43:51 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 13:00:41 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 14:41:44 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 15:05:15 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 15:41:13 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 16:32:22 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 16:49:06 GMT]
Service discovery failed DEVICE:asdf [18 Mar 2011 17:10:09 GMT]
07 cancled election initiation [18 Mar 2011 17:22:25 GMT]
Device or resource busy DEVICE:asdf [18 Mar 2011 17:31:10 GMT]
Service discovery failed DEVICE:07 [18 Mar 2011 18:54:08 GMT]
asdf cancled election initiation [18 Mar 2011 19:38:32 GMT]
asdf cancled election initiation [19 Mar 2011 02:27:13 GMT]
asdf cancled election initiation [19 Mar 2011 06:36:50 GMT]
asdf cancled election initiation [19 Mar 2011 08:49:58 GMT]
asdf cancled election initiation [19 Mar 2011 11:36:49 GMT]
asdf cancled election initiation [19 Mar 2011 12:01:59 GMT]
