00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 02:32:18, ?, 02:32:28, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:B6:B9, 02:32:18, 02:32:30, 02:32:36, 2
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 02:32:18, ?, 02:32:42, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:D1:B8, 02:32:18, 02:36:25, 02:36:42, 2
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 02:50:22, ?, 02:50:33, 2
00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 02:50:22, 02:50:24, 02:50:40, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:D1:B8, 02:50:22, 02:54:21, 02:57:09, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:B6:B9, 02:50:22, 02:54:22, 02:57:09, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:D1:B8, 03:15:04, 03:14:59, 03:15:15, 2
00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 03:15:04, 03:15:03, 03:15:19, 2
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 03:15:04, 03:15:01, 03:15:22, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:B6:B9, 03:15:04, ?, 03:18:14, 2
00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 03:39:51, 03:39:50, 03:39:57, 2
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 03:39:51, ?, 03:39:57, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:D1:B8, 03:39:51, 03:44:16, 04:01:52, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:B6:B9, 03:39:51, ?, 04:01:52, 2
00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 04:20:13, ?, 04:20:25, 2
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 04:20:13, 04:20:10, 04:20:30, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:D1:B8, 04:20:13, 04:21:07, 04:27:43, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:B6:B9, 04:20:13, 04:25:07, 04:27:43, 2
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 04:58:54, 04:58:48, 04:59:09, 2
00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 04:58:54, ?, 04:59:20, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:D1:B8, 04:58:54, 04:59:40, 05:00:12, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:B6:B9, 04:58:54, 05:02:09, 05:02:35, 2
00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 05:27:11, 05:27:12, 05:27:18, 2
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 05:27:11, 05:27:06, 05:27:27, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:D1:B8, 05:27:11, 05:29:40, 05:29:56, 2
00:23:D4:6A:87:DE, 00:23:D4:6A:B6:B9, 05:27:11, ?, 05:30:27, 2
00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 05:49:03, ?, 05:49:10, 3
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 05:49:03, 05:48:57, 05:49:19, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:D1:B8, 05:49:03, 05:53:07, 05:55:54, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:B6:B9, 05:49:03, ?, 05:55:54, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:22:09, 05:49:03, 05:54:12, 06:01:39, 3
00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 06:13:06, ?, 06:13:13, 3
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 06:13:06, 06:13:00, 06:13:26, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:22:09, 06:13:06, 06:16:24, 06:29:28, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:B6:B9, 06:13:06, ?, 06:29:28, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:D1:B8, 06:13:06, 06:16:12, 06:29:33, 3
00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 06:36:35, 06:36:36, 06:36:42, 3
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 06:36:35, 06:36:30, 06:36:56, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:22:09, 06:36:35, 06:36:58, 06:43:09, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:D1:B8, 06:36:35, 06:40:34, 06:43:09, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:B6:B9, 06:36:35, 06:41:18, 06:43:09, 3
00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 06:56:14, ?, 06:56:21, 3
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 06:56:14, 06:56:08, 06:56:29, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:D1:B8, 06:56:14, 06:58:09, 07:03:01, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:B6:B9, 06:56:14, 07:00:35, 07:03:01, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:22:09, 06:56:14, ?, 07:04:56, 3
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 07:16:21, ?, 07:16:27, 3
00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 07:16:21, ?, 07:16:36, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:B6:B9, 07:16:21, 07:16:52, 07:19:26, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:22:09, 07:16:21, ?, 07:23:12, 3
00:23:D4:6A:87:DE, 00:23:D4:6A:D1:B8, 07:16:21, 07:20:30, 07:23:12, 3
00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 07:36:08, 07:36:10, 07:36:26, 4
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 07:36:08, ?, 07:36:39, 4
00:23:D4:6A:87:DE, 00:23:D4:6A:D1:B8, 07:36:08, 07:37:35, 07:38:07, 4
00:23:D4:6A:87:DE, 00:23:D4:6A:22:09, 07:36:08, 07:38:50, 07:39:53, 4
00:23:D4:6A:87:DE, 00:23:D4:6A:B6:B9, 07:36:08, 07:40:04, 07:40:35, 4
00:23:D4:6A:87:DE, 00:23:D4:6A:E5:21, 07:36:08, 07:41:21, 07:41:45, 4
00:23:D4:6A:87:DE, 00:23:D4:68:E1:E9, 07:57:01, 07:57:03, 07:57:09, 4
00:23:D4:6A:87:DE, 00:23:D4:69:79:1C, 07:57:01, 07:56:56, 07:57:17, 4
