21:54:12, 18:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 2, voltage = 4211
UConnect Schedule  prime=7
21:54:47, 18:00:35, Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4172
22:41:54, 18:47:42, Battery: level = 99, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4104
23:12:22, 19:18:10, Battery: level = 98, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4088
23:14:22, 19:20:10, Battery: level = 97, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4093
23:43:51, 19:49:39, Battery: level = 96, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4082
23:47:20, 19:53:08, Battery: level = 95, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4077
00:05:49, 20:11:37, Battery: level = 94, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4069
00:17:18, 20:23:06, Battery: level = 93, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4052
00:18:48, 20:24:36, Battery: level = 92, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4054
00:37:17, 20:43:05, Battery: level = 91, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4050
00:39:17, 20:45:05, Battery: level = 90, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4042
01:10:45, 21:16:33, Battery: level = 89, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4030
01:12:45, 21:18:33, Battery: level = 88, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4028
01:27:14, 21:33:02, Battery: level = 87, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4009
01:28:44, 21:34:32, Battery: level = 86, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4009
01:35:14, 21:41:02, Battery: level = 85, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4012
02:01:12, 22:07:00, Battery: level = 84, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3995
02:11:12, 22:17:00, Battery: level = 83, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3992
02:20:11, 22:25:59, Battery: level = 82, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3986
02:28:11, 22:33:59, Battery: level = 81, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3982
02:31:41, 22:37:29, Battery: level = 80, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3967
02:42:40, 22:48:28, Battery: level = 79, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3971
03:05:09, 23:10:57, Battery: level = 78, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3959
03:08:38, 23:14:26, Battery: level = 77, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3957
03:18:38, 23:24:26, Battery: level = 76, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3952
03:33:07, 23:38:55, Battery: level = 75, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3945
03:36:37, 23:42:25, Battery: level = 74, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3931
04:19:34, 00:25:22, Battery: level = 73, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3927
04:32:33, 00:38:22, Battery: level = 72, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3921
04:36:03, 00:41:51, Battery: level = 71, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3924
05:14:01, 01:19:49, Battery: level = 70, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3912
05:37:00, 01:42:48, Battery: level = 69, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3892
05:40:30, 01:46:18, Battery: level = 68, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3899
06:15:27, 02:21:16, Battery: level = 67, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3890
06:16:57, 02:22:45, Battery: level = 66, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3883
06:26:57, 02:32:45, Battery: level = 65, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3876
06:36:56, 02:42:44, Battery: level = 64, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3870
07:01:55, 03:07:43, Battery: level = 63, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3855
07:03:55, 03:09:43, Battery: level = 62, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3855
07:14:54, 03:20:42, Battery: level = 61, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3848
07:16:24, 03:22:12, Battery: level = 60, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3846
07:34:53, 03:40:41, Battery: level = 59, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3830
07:43:22, 03:49:10, Battery: level = 58, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3829
07:45:22, 03:51:10, Battery: level = 57, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3824
08:21:50, 04:27:38, Battery: level = 56, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3820
08:39:19, 04:45:07, Battery: level = 55, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3812
08:40:49, 04:46:37, Battery: level = 54, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3807
09:16:47, 05:22:35, Battery: level = 53, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3800
09:37:16, 05:43:04, Battery: level = 52, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3796
10:18:13, 06:24:01, Battery: level = 51, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3782
10:20:13, 06:26:01, Battery: level = 50, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3772
10:28:13, 06:34:01, Battery: level = 49, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3778
10:31:42, 06:37:30, Battery: level = 48, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3779
10:39:12, 06:45:00, Battery: level = 47, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3775
10:42:42, 06:48:30, Battery: level = 46, scale = 100, status = 4, health = 2, plugged = 0, voltage = 3765
10:47:37, 06:53:25, Battery: level = 46, scale = 100, status = 2, health = 2, plugged = 1, voltage = 3887
10:47:41, 06:53:29, Battery: level = 46, scale = 100, status = 2, health = 2, plugged = 2, voltage = 3890
