Service discovery failed DEVICE:zxc [4 Mar 2011 20:05:32 GMT]
Service discovery failed DEVICE:07 [4 Mar 2011 20:26:01 GMT]
Service discovery failed DEVICE:07 [4 Mar 2011 20:39:40 GMT]
Service discovery failed DEVICE:07 [4 Mar 2011 20:53:18 GMT]
Service discovery failed DEVICE:07 [4 Mar 2011 21:06:55 GMT]
Service discovery failed DEVICE:07 [4 Mar 2011 21:20:34 GMT]
Service discovery failed DEVICE:07 [4 Mar 2011 21:52:32 GMT]
Service discovery failed DEVICE:07 [4 Mar 2011 22:06:11 GMT]
Service discovery failed DEVICE:07 [4 Mar 2011 22:19:49 GMT]
Service discovery failed DEVICE:07 [4 Mar 2011 22:33:27 GMT]
Service discovery failed DEVICE:07 [4 Mar 2011 22:47:06 GMT]
Service discovery failed DEVICE:07 [4 Mar 2011 23:00:44 GMT]
Service discovery failed DEVICE:07 [4 Mar 2011 23:23:35 GMT]
Service discovery failed DEVICE:07 [4 Mar 2011 23:46:01 GMT]
07 cancled election initiation [4 Mar 2011 23:59:34 GMT]
Service discovery failed DEVICE:07 [5 Mar 2011 00:22:57 GMT]
07 cancled election initiation [5 Mar 2011 00:36:28 GMT]
Service discovery failed DEVICE:07 [5 Mar 2011 00:59:52 GMT]
Service discovery failed DEVICE:07 [5 Mar 2011 01:13:28 GMT]
Service discovery failed DEVICE:07 [5 Mar 2011 01:36:23 GMT]
Service discovery failed DEVICE:07 [5 Mar 2011 01:49:57 GMT]
07 cancled election initiation [5 Mar 2011 02:03:30 GMT]
Service discovery failed DEVICE:07 [5 Mar 2011 02:36:03 GMT]
Service discovery failed DEVICE:07 [5 Mar 2011 03:14:42 GMT]
Service discovery failed DEVICE:07 [5 Mar 2011 03:28:17 GMT]
Service discovery failed DEVICE:07 [5 Mar 2011 03:50:45 GMT]
Service discovery failed DEVICE:07 [5 Mar 2011 04:04:20 GMT]
Service discovery failed DEVICE:07 [5 Mar 2011 04:36:54 GMT]
Service discovery failed DEVICE:07 [5 Mar 2011 04:50:23 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 03:40:26 GMT]
zxc cancled election initiation [6 Mar 2011 03:40:26 GMT]
zxc cancled election initiation [6 Mar 2011 03:49:53 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 03:57:36 GMT]
zxc cancled election initiation [6 Mar 2011 03:57:36 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 04:18:36 GMT]
11 cancled election initiation [6 Mar 2011 04:18:41 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 04:27:51 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 05:00:14 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 05:11:38 GMT]
zxc cancled election initiation [6 Mar 2011 05:46:12 GMT]
07 cancled election initiation [6 Mar 2011 05:46:13 GMT]
Device or resource busy DEVICE:11 [6 Mar 2011 05:53:00 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 06:04:33 GMT]
zxc cancled election initiation [6 Mar 2011 06:04:33 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 06:18:21 GMT]
Connection reset by peer DEVICE:07 [6 Mar 2011 06:18:25 GMT]
zxc cancled election initiation [6 Mar 2011 06:25:07 GMT]
Connection reset by peer DEVICE:11 [6 Mar 2011 06:34:16 GMT]
zxc cancled election initiation [6 Mar 2011 06:34:23 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 06:58:13 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 07:07:25 GMT]
11 cancled election initiation [6 Mar 2011 07:16:34 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 07:30:19 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 07:48:36 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 07:59:55 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 08:00:00 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 08:06:46 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 08:25:40 GMT]
07 cancled election initiation [6 Mar 2011 08:46:16 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 09:25:44 GMT]
Device or resource busy DEVICE:zxc [6 Mar 2011 09:25:44 GMT]
Device or resource busy DEVICE:11 [6 Mar 2011 09:25:46 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 09:39:39 GMT]
Device or resource busy DEVICE:11 [6 Mar 2011 09:39:39 GMT]
Device or resource busy DEVICE:zxc [6 Mar 2011 09:39:40 GMT]
Device or resource busy DEVICE:11 [6 Mar 2011 09:44:35 GMT]
07 cancled election initiation [6 Mar 2011 09:44:40 GMT]
Device or resource busy DEVICE:11 [6 Mar 2011 09:50:59 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 12:09:00 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 12:09:06 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 12:16:04 GMT]
11 cancled election initiation [6 Mar 2011 12:27:30 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 12:36:41 GMT]
07 cancled election initiation [6 Mar 2011 13:11:18 GMT]
Device or resource busy DEVICE:zxc [6 Mar 2011 13:37:01 GMT]
Device or resource busy DEVICE:11 [6 Mar 2011 13:37:01 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 14:27:56 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 14:37:04 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 14:55:31 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 15:04:44 GMT]
Service discovery failed DEVICE:07 [6 Mar 2011 15:04:49 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 15:20:43 GMT]
zxc cancled election initiation [6 Mar 2011 16:13:40 GMT]
Service discovery failed DEVICE:11 [6 Mar 2011 16:22:45 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 16:32:04 GMT]
Service discovery failed DEVICE:zxc [6 Mar 2011 16:43:34 GMT]
