11:37:49, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, bluetooth_network, false, fresh
11:38:07, 00:23:D4:69:79:1C, 00:23:D4:6A:BB:92, bluetooth_network, false, fresh
11:39:29, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, bluetooth_network, true, update
11:42:31, 00:23:D4:69:79:1C, 00:23:D4:6A:A4:E2, bluetooth_network, false, fresh
