Current Time, My address, Neighbor address, Neighbor IP, Name, Network type, Direct, New, Size
12:56:39 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 3
12:56:46, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, fresh, 1
12:57:01, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 1
12:57:05, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, qwerty, GARBAGE, bluetooth discovery, true, fresh, 2
12:57:26, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 2
12:57:26, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 2
12:58:02, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 2
12:58:02, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 2
12:58:35, 00:23:D4:69:79:1C, 00:23:D4:6A:B9:0F, phone, 192.168.1.9, wifi_network, true, fresh, 3
12:58:35, 00:23:D4:69:79:1C, 00:23:D4:6A:A4:E2, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 4
12:58:35, 00:23:D4:69:79:1C, 00:23:D4:6A:BB:92, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 5
12:58:35, 00:23:D4:69:79:1C, 00:23:D4:6A:B6:B9, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 6
12:58:35, 00:23:D4:69:79:1C, 00:23:D4:6A:22:09, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 7
12:58:36, 00:23:D4:69:79:1C, 00:23:D4:6A:E5:21, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 8
12:58:38, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 8
12:58:38, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 8
12:59:11, 00:23:D4:69:79:1C, 00:23:D4:6A:B9:0F, phone, 192.168.1.9, wifi_network, true, old, 8
12:59:11, 00:23:D4:69:79:1C, 00:23:D4:6A:A4:E2, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 8
12:59:11, 00:23:D4:69:79:1C, 00:23:D4:6A:BB:92, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 8
12:59:11, 00:23:D4:69:79:1C, 00:23:D4:6A:B6:B9, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 8
12:59:11, 00:23:D4:69:79:1C, 00:23:D4:6A:22:09, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 8
12:59:11, 00:23:D4:69:79:1C, 00:23:D4:6A:E5:21, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 8
12:59:14, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 8
12:59:14, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 8
12:59:46, 00:23:D4:69:79:1C, 00:23:D4:6A:B9:0F, phone, 192.168.1.9, wifi_network, true, old, 8
12:59:46, 00:23:D4:69:79:1C, 00:23:D4:6A:A4:E2, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 8
12:59:47, 00:23:D4:69:79:1C, 00:23:D4:6A:BB:92, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 8
12:59:47, 00:23:D4:69:79:1C, 00:23:D4:6A:B6:B9, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 8
12:59:47, 00:23:D4:69:79:1C, 00:23:D4:6A:22:09, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 8
12:59:47, 00:23:D4:69:79:1C, 00:23:D4:6A:E5:21, GARBAGE NAME, GARBAGE IP, wifi_network, false, fresh, 8
12:59:50, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.1, wifi_network, true, old, 8
12:59:50, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 8
