10:30:31, 00:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4188
UConnect Schedule  prime=7
10:30:32 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
10:46:39, 00:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4188, active bt peers=2, potential bt peers=6
UConnect Schedule  prime=7
10:46:39 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
10:53:01, 00:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4188, active bt peers=3, potential bt peers=6
UConnect Schedule  prime=7
10:53:01 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
12:09:59, 00:00:00, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4188, active bt peers=3, potential bt peers=6
UConnect Schedule  prime=7
12:09:59 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 6
12:18:00, 00:08:00, Battery: level = 100, scale = 100, status = 4, health = 2, plugged = 0, voltage = 4122, active bt peers=3, potential bt peers=6
12:18:05, 00:08:05, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 1, voltage = 4129, active bt peers=3, potential bt peers=6
12:18:18, 00:08:19, Battery: level = 100, scale = 100, status = 5, health = 2, plugged = 2, voltage = 4185, active bt peers=3, potential bt peers=6
